,sentimen,before,after
1240,negatif,rabu satu april satu di prediksi jokowi bakal kalah in syaa allah penyebab utama kekalahan yaitu pertumbuhan ekonomi hanya satu hutang besar banget di atas rp trilyun hanya bisa berjanji tapi  â€¦,rabu satu april satu di prediksi jokowi bakal kalah in syaa allah penyebab utama kekalahan yaitu pertumbuhan ekonomi hanya satu hutang besar banget di atas rp trilyun hanya bisa berjanji tapi
1243,negatif,kalo aku sih cuma liat jokowi gak punya malu dia sendiri gayanya seneng blusukan katanya mendengar keluh kesah rakyat tapi nyatanya kebijakan ekonominya mendengarkan via data dan bisikan orang dekat ,kalo aku sih cuma liat jokowi gak punya malu dia sendiri gayanya seneng blusukan katanya mendengar keluh kesah rakyat tapi nyatanya kebijakan ekonominya mendengarkan via data dan bisikan orang dekat
1245,netral,fadli zon bantah pernyataan prabowo subianto menyerang sby soal ekonomi negara via newsplusbahasa  â€¦,fadli zon bantah pernyataan prabowo subianto menyerang sby soal ekonomi negara via newsplusbahasa
1246,positif,sangat disayang malamnya pak jokowi kyai maruf berdebat dg dirut komisaris yg msh ingin mempertahankan posisinya debat menjadi tdk imbang krn lawan debat petahana msh berorientasi ke pengelolaan persh dan bukan ekonomi sbh negara ,sangat disayang malamnya pak jokowi kyai maruf berdebat dg dirut komisaris yg msh ingin mempertahankan posisinya debat menjadi tdk imbang krn lawan debat petahana msh berorientasi ke pengelolaan persh dan bukan ekonomi sbh negara
1247,negatif,subsidi listrik dicabut agar asing bisa masuk industri pembangkit listrik pln diwajibkan membeli listrik dengan harga yang ga ekonomis beban bagi pln dari rezim jokowi mandataris world bank anti ekonomi kerakyatan rakyat tanggung kenaikan listrik di era presiden boneka ,subsidi listrik dicabut agar asing bisa masuk industri pembangkit listrik pln diwajibkan membeli listrik dengan harga yang ga ekonomis beban bagi pln dari rezim jokowi mandataris world bank anti ekonomi kerakyatan rakyat tanggung kenaikan listrik di era presiden boneka
1249,positif,asiknya jokowi sudah bekerja dan kerjanya bisa di nilai penilaian dari berbagai sudut pandang terserah mereka mau menilai dr sudut pandang mana tp hargailah pilihan orang lain dengan tidak mendiskriminasi pilihan org tsb ,asiknya jokowi sudah bekerja dan kerjanya bisa di nilai penilaian dari berbagai sudut pandang terserah mereka mau menilai dr sudut pandang mana tp hargailah pilihan orang lain dengan tidak mendiskriminasi pilihan org tsb
1251,netral,betul itu pak presiden tapi apa bilah bapak dikasih amanat satu kali nanti tingkatkan kesejahteraan kami tampa pelaut pertumbuhan ekonomi tidak maju ,betul itu pak presiden tapi apa bilah bapak dikasih amanat satu kali nanti tingkatkan kesejahteraan kami tampa pelaut pertumbuhan ekonomi tidak maju
1254,netral,pak sandiuno dan pak prabowo gajinya kirim ke saya sj  â€¦,pak sandiuno dan pak prabowo gajinya kirim ke saya sj
1262,positif,hmmm ketika paslon satu bahas ekonomi makro secara global paslon dua jawabnya seperti anak bayi yang nggak ngerti apa hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan prabowo salahkan sby semakin mantap pilih jokowi ,hmmm ketika paslon satu bahas ekonomi makro secara global paslon dua jawabnya seperti anak bayi yang nggak ngerti apa hanya bisa lihat ini itu tapi masih belajar utk memahami suatu pernyataan prabowo salahkan sby semakin mantap pilih jokowi
1263,positif,gaji pokok saja yg tak diambil atau semua fasilitas negara juga tak diambil kalau cuma gaji pokok ja cuma berapalah sebulannya pak sandiuno tapi kalau semuanya tidak anda ambil baru saya akui anda itu hebat ,gaji pokok saja yg tak diambil atau semua fasilitas negara juga tak diambil kalau cuma gaji pokok ja cuma berapalah sebulannya pak sandiuno tapi kalau semuanya tidak anda ambil baru saya akui anda itu hebat
1264,negatif,pak prabowo itu yg namanya ekonomi digital tapi ada juga game yg bisa disesuaikan juga dgn bapak ,pak prabowo itu yg namanya ekonomi digital tapi ada juga game yg bisa disesuaikan juga dgn bapak
1268,positif,pantesan ekonomi nyungsep ngurusi mobile legendðÿ˜‚ yg gk pnting bngetðÿ˜,pantesan ekonomi nyungsep ngurusi mobile yg gk pnting
1269,positif,sangat disesalkan pak jokowi kyai maruf berdebat dg dirut komisaris yg msh ingin mempertahankan posisinya debat menjadi tdk imbang krn dirut komisaris msh berorientasi ke pengelolaan persh dan bukan ekonomi sbh negara ,sangat disesalkan pak jokowi kyai maruf berdebat dg dirut komisaris yg msh ingin mempertahankan posisinya debat menjadi tdk imbang krn dirut komisaris msh berorientasi ke pengelolaan persh dan bukan ekonomi sbh negara
1270,netral,prabowo sandi menguasai ada solusi untuk nkri harga mati demi anak cucu nanti ,prabowo sandi menguasai ada solusi untuk nkri harga mati demi anak cucu nanti
1271,netral,jika terpilih prabowo sandi nyatakan tidak akan ambil gaji  â€¦,jika terpilih prabowo sandi nyatakan tidak akan ambil gaji
1273,negatif,jika program anda menurunkan harga sembako petani mau makan apa sandy ,jika program anda menurunkan harga sembako petani mau makan apa sandy
1277,negatif,saya lebih menghargai bapak sbyudhoyono dan masih tetap mengagumi beliau karna kharismatik dan kinerja nya utk bangsa indonesia dibanding bapak prabowo yg belum pernah megang pemerintahan tapi udah berani menyalahâ²kan pemerintah sebelumâ²nya,saya lebih menghargai bapak sbyudhoyono dan masih tetap mengagumi beliau karna kharismatik dan kinerja nya utk bangsa indonesia dibanding bapak prabowo yg belum pernah megang pemerintahan tapi udah berani pemerintah
1278,positif,bisa terbukti impor jagung turun dan impor beras juga turun impor garam hanya dikhususkan untuk garam industri pengetatan impor sehingga rupiah stabil ekspor semua juga di bayar dgn l c ikuti perkembangan ekonomi jgn cuma bisa hujat hargai presiden yg sdg meletakkan pondasi ,bisa terbukti impor jagung turun dan impor beras juga turun impor garam hanya dikhususkan untuk garam industri pengetatan impor sehingga rupiah stabil ekspor semua juga di bayar dgn l c ikuti perkembangan ekonomi jgn cuma bisa hujat hargai presiden yg sdg meletakkan pondasi
1279,negatif,pernyataan terakhir dari debat semalam oleh pak prabowo menimbulkan kontroversi saya tidak akan meneri gaji dari jabatan saya sebagai presiden jika terpilih gaji saya akan di berikan kepada rakyat saya takuti bisa uang rakyat yang jadi penggantinya milyaran lagi yang di ambil ,pernyataan terakhir dari debat semalam oleh pak prabowo menimbulkan kontroversi saya tidak akan meneri gaji dari jabatan saya sebagai presiden jika terpilih gaji saya akan di berikan kepada rakyat saya takuti bisa uang rakyat yang jadi penggantinya milyaran lagi yang di ambil
1280,negatif,sangat disesalkan pak jokowi kyai maruf berdebat dg dirut komisaris yg msh ingin mempertahankan posisinya debat menjadi tdk imbang krn penantang msh berorientasi ke pengelolaan persh dan bukan ekonomi sbh negara ,sangat disesalkan pak jokowi kyai maruf berdebat dg dirut komisaris yg msh ingin mempertahankan posisinya debat menjadi tdk imbang krn penantang msh berorientasi ke pengelolaan persh dan bukan ekonomi sbh negara
1281,negatif,trik menurunkan harga pangan u mengambil hati rakyat aja paling jg pakai model subsidi lagi seperti era presidenâ² sebelumnya anggaran subsidi dari hutang jg era jokowi mengurangi subsidi u membagun infrastruktur pemb jg menggerakkan ekonomi,trik menurunkan harga pangan u mengambil hati rakyat aja paling jg pakai model subsidi lagi seperti era sebelumnya anggaran subsidi dari hutang jg era jokowi mengurangi subsidi u membagun infrastruktur pemb jg menggerakkan ekonomi
1283,positif,uang gaji kami prabowo sandiuno tdk akan kami ambil kami sumbangkan kepada anak yatim dan kaum dhuafa meleleh air mata mendengarnya ðÿ˜­ tusuk prabowo sandi april pilih prabowo sandi,uang gaji kami prabowo sandiuno tdk akan kami ambil kami sumbangkan kepada anak yatim dan kaum dhuafa meleleh air mata mendengarnya tusuk prabowo sandi april pilih prabowo sandi
1285,positif,the great closing statement from the next indonesian leaders prabowo sandiuno kami berkomitmen berdua untuk tidak mengambil gaji se rupiah pun jika kamiâ€¦  â€¦,the great closing statement from the next indonesian leaders prabowo sandiuno kami berkomitmen berdua untuk tidak mengambil gaji se rupiah pun jika
1286,netral,orang nganggur khan dapat gaji dari jokowi siapa yang melamar jadi gamer  â€¦,orang nganggur khan dapat gaji dari jokowi siapa yang melamar jadi gamer
1287,negatif,pengguna listrik va juga bukan orang kaya tapi harganya dua kali lipat dari sebelum jokowi gak usah ingkari kenyataan kalau listrik sekarang memang mahal lagian kalau mau pasang baru gak tersedia lagi va ,pengguna listrik va juga bukan orang kaya tapi harganya dua kali lipat dari sebelum jokowi gak usah ingkari kenyataan kalau listrik sekarang memang mahal lagian kalau mau pasang baru gak tersedia lagi va
1289,positif,melihat debat capres ke rakyat insyaallah akan pilih dua prabowo menyatakan ekonomi indonesia salah arah rakyat mengiyakan dalam hati mereka belum sejahtera itu buktinya rakyat meyakini dengan begitu  â€¦,melihat debat capres ke rakyat insyaallah akan pilih dua prabowo menyatakan ekonomi indonesia salah arah rakyat mengiyakan dalam hati mereka belum sejahtera itu buktinya rakyat meyakini dengan begitu
1290,netral,prabowo subianto sandiaga uno tak mau digaji berapa gaji presiden sekarang â€¦,prabowo subianto sandiaga uno tak mau digaji berapa gaji presiden sekarang
1291,netral,harta banyak tapi nasib karyawan yg tidak digaji ,harta banyak tapi nasib karyawan yg tidak digaji
1294,positif,yg dikatakan pak prabowo itu benar kita semua harus bertanggung jawab berulang pak prabowo tidak menyalahkan pak jokowi pak prabowo berani katakan stategi ekonomi kita sudah arah berpuluh tahun ,yg dikatakan pak prabowo itu benar kita semua harus bertanggung jawab berulang pak prabowo tidak menyalahkan pak jokowi pak prabowo berani katakan stategi ekonomi kita sudah arah berpuluh tahun
1296,netral,ada kepala negara yg tidak mau di gaji dan prabowo sandi ke dan satu nya di asia tenggara ,ada kepala negara yg tidak mau di gaji dan prabowo sandi ke dan satu nya di asia tenggara
1297,positif, prabowo sandiuno your turn bro kami menunggu jawaban teriakan suara hati kami salam ana pedagang daging ayam keliling yg di bulan maret ini dikenakan wajib pajak ,prabowo sandiuno your turn bro kami menunggu jawaban teriakan suara hati kami salam ana pedagang daging ayam keliling yg di bulan maret ini dikenakan wajib pajak
1299,positif,prabowo salahkan sby semakin mantap pilih jokowi ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tp salah pemimpin terdahulu jd utk penggemar dua jangan salahkan jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi ,prabowo salahkan sby semakin mantap pilih jokowi ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tp salah pemimpin terdahulu jd utk penggemar dua jangan salahkan jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi
1301,netral,fadli zon bantah pernyataan prabowo subianto menyerang sby soal ekonomi negara  â€¦ lewat tribunjateng,fadli zon bantah pernyataan prabowo subianto menyerang sby soal ekonomi negara lewat tribunjateng
1305,negatif,jiahhhh udeh dikerjain sama pak jokowi kaliiii dan kayanya pinter pak jokowi ttg ekonomi kamu maunya yg jadulðÿ˜ƒ,jiahhhh udeh dikerjain sama pak jokowi kaliiii dan kayanya pinter pak jokowi ttg ekonomi kamu maunya yg
1307,positif,tidak tercapai karena tidak mampu kemampuan yg dibutuhkan agar ekonomi indonesia bisa ada pada diri prabowo sandi lihat saja latar belakang pendidikan dan pengalamannya dalam bidang ekonomi data mana lagi yg engkau dustakan ,tidak tercapai karena tidak mampu kemampuan yg dibutuhkan agar ekonomi indonesia bisa ada pada diri prabowo sandi lihat saja latar belakang pendidikan dan pengalamannya dalam bidang ekonomi data mana lagi yg engkau dustakan
1308,negatif,itu tol sepi boss dan yg lewat tol itu siapa jelas yg memiliki mobil tidak punya mobil pribadi mau lewat tol pakai apa masyarakat dulu di perbaiki infrastruktur ,itu tol sepi boss dan yg lewat tol itu siapa jelas yg memiliki mobil tidak punya mobil pribadi mau lewat tol pakai apa masyarakat dulu di perbaiki infrastruktur
1309,negatif,tampak jelas bila prabowo sandi tidak paham ekonomi   ratio harus dibarengi jg dgn pertumbuhan ekonomi dan pdb bila dibandingkan pdb era orba yg berkuasa slm thn msh kalah dgn pdb  â€¦,tampak jelas bila prabowo sandi tidak paham ekonomi ratio harus dibarengi jg dgn pertumbuhan ekonomi dan pdb bila dibandingkan pdb era orba yg berkuasa slm thn msh kalah dgn pdb
1310,negatif,itu dosa jokowi bkn urusan sy persoalannya p s mau menipu rakyat dgn tdk menerima gaji bagi sy sebuah penghargaan u rakyat yg mrk anggap bodoh ,itu dosa jokowi bkn urusan sy persoalannya p s mau menipu rakyat dgn tdk menerima gaji bagi sy sebuah penghargaan u rakyat yg mrk anggap bodoh
1313,netral,sandiaga mengatakan gaji yang seharusnya diterima untuk dia dan prabowo akan diberikan kepada sejumlah pihak kami akan menyumbangkan gaji kami untuk negara kaum yatim dan juga kaum duafa tutur sandiaga  â€¦,sandiaga mengatakan gaji yang seharusnya diterima untuk dia dan prabowo akan diberikan kepada sejumlah pihak kami akan menyumbangkan gaji kami untuk negara kaum yatim dan juga kaum duafa tutur sandiaga
1314,positif,nih pak presiden dan panglima tertinggi yang sebenarnya yg bisa menghargai pendahulunya sbyudhoyono prabowo  â€¦,nih pak presiden dan panglima tertinggi yang sebenarnya yg bisa menghargai pendahulunya sbyudhoyono prabowo
1317,positif,hanya sampe disitu modal berdebat prabowo shg terjadi blunder apresiasi jokowi salahkan presiden sbelumnya naikkan harga petani nelayan turunkan harga di konsumen ,hanya sampe disitu modal berdebat prabowo shg terjadi blunder apresiasi jokowi salahkan presiden sbelumnya naikkan harga petani nelayan turunkan harga di konsumen
1319,positif, gaji presiden dan wapres di sedekahkan ðÿ˜ðÿ˜ ayo semua ke tps tusuk prabowo sandi minggudepan presiden baru ðÿ˜ðÿ˜ â€¦,gaji presiden dan wapres di sedekahkan ayo semua ke tps tusuk prabowo sandi minggudepan presiden baru
1320,negatif, prabowo mana ngerti pak karena mewarisi cara rezim soeharto dulu pertumbuhan ekonomi adalah pertumbuhan uang di kantongnya saja pemerataan bodo amat makanya tahun indonesia pembangunan msh timpang pertumbuhan ekonomi ala orba ada,prabowo mana ngerti pak karena mewarisi cara rezim soeharto dulu pertumbuhan ekonomi adalah pertumbuhan uang di kantongnya saja pemerataan bodo amat makanya tahun indonesia pembangunan msh timpang pertumbuhan ekonomi ala orba ada
1322,positif,bener setelah kampanye rakyat membantu sukarela dg menyumbangkan dana buat perjuangan prabowo sandi insyaallah setelah jadi gantian gaji mereka disumbangkan seluruhnya utk rakyat tentu setelah dipotong pajak dongðÿ˜,bener setelah kampanye rakyat membantu sukarela dg menyumbangkan dana buat perjuangan prabowo sandi insyaallah setelah jadi gantian gaji mereka disumbangkan seluruhnya utk rakyat tentu setelah dipotong pajak
1324,positif,seharusnya pak prabowo ga boleh ngomong seperti itu presiden dari jaman soekarno sampai pak sby itu semua punya jasa besar bagi negara ini harus kita hargai jasa beliau ,seharusnya pak prabowo ga boleh ngomong seperti itu presiden dari jaman soekarno sampai pak sby itu semua punya jasa besar bagi negara ini harus kita hargai jasa beliau
1325,positif, jokowi prabowo pak siapapun yg jadi presiden gaji nya ambil saja wong itu hak njenengan yang penting kerja njenengan pas jadi presiden itu  â€¦,jokowi prabowo pak siapapun yg jadi presiden gaji nya ambil saja wong itu hak njenengan yang penting kerja njenengan pas jadi presiden itu
1326,positif,siapa yg mau bayar gajinya wong jokowi presidennya ðÿ¤ªðÿ¤ª,siapa yg mau bayar gajinya wong jokowi presidennya
1327,positif,pdip punya karisma tersendiri melindungi mengayomi menegakkan keadilan memberantas korupsi mengutamakan kepentingan umum memjunjung tinggi uud nkri harga mati membangun demokrasi yang merata seadil adilnya mendukung sepenuhnya bpk jokowi amin  â€¦,pdip punya karisma tersendiri melindungi mengayomi menegakkan keadilan memberantas korupsi mengutamakan kepentingan umum memjunjung tinggi uud nkri harga mati membangun demokrasi yang merata seadil adilnya mendukung sepenuhnya bpk jokowi amin
1330,negatif,mungkin pak jokowi waktu kuliah di ugm belajar ekonomi pernyungsepan jadi dia terapkan saat jadi presiden ternyata terbukti nyungsepnya ,mungkin pak jokowi waktu kuliah di ugm belajar ekonomi pernyungsepan jadi dia terapkan saat jadi presiden ternyata terbukti nyungsepnya
1332,negatif,wkwk kasian banget si loe biar kepilih janjiin dlu ðÿ˜‚ðÿ˜‚ðÿ˜‚ kaga digaji lagi ðÿ˜‚ðÿ˜‚ðÿ˜‚ maksain banget prabowo sandiuno  â€¦,wkwk kasian banget si loe biar kepilih janjiin dlu kaga digaji lagi maksain banget prabowo sandiuno
1333,positif, indah nya ketika ke venue bergandengan tangan sangat menghargai yg sepuh tapi sayang nya maju sendiri sedih tiang sepuh dibegitukan ,indah nya ketika ke venue bergandengan tangan sangat menghargai yg sepuh tapi sayang nya maju sendiri sedih tiang sepuh dibegitukan
1335,positif,kalau harga pangan akan diturunkan harganya oleh dua petani nelayan peternak akan bangkrut krn biaya produksi lbh tinggi drpd harga petani peternak nelayan dll pilih satu jokowi amin harga stabil dan terjangkau real price ,kalau harga pangan akan diturunkan harganya oleh dua petani nelayan peternak akan bangkrut krn biaya produksi lbh tinggi drpd harga petani peternak nelayan dll pilih satu jokowi amin harga stabil dan terjangkau real price
1336,netral,prabowo janji kalau jadi presiden gak akan ambil gaji dia mau mencontoh akhlak satu karyawannya di pt kiani yang sudah bertahun tahun gak ambil gaji juga ,prabowo janji kalau jadi presiden gak akan ambil gaji dia mau mencontoh akhlak satu karyawannya di pt kiani yang sudah bertahun tahun gak ambil gaji juga
1339,positif,pak probowo tidak masalah dengan itu semua tapi masalah ekonomi masalah kesejahteraan itu dianggap lebih penting dia telah berpihak kepada rakyat mestinya kamu bangga dan ikut pilih pak prabowo ,pak probowo tidak masalah dengan itu semua tapi masalah ekonomi masalah kesejahteraan itu dianggap lebih penting dia telah berpihak kepada rakyat mestinya kamu bangga dan ikut pilih pak prabowo
1340,negatif,prabowo meminta kita untuk mencontoh negara china tapi pendukungnya menggoreng isu anti aseng sandiwarauno memandang ekonomi makro spt ekonomi ibu siska ibu cicih ibu dedeh hrs stresss dia kak emma ,prabowo meminta kita untuk mencontoh negara china tapi pendukungnya menggoreng isu anti aseng sandiwarauno memandang ekonomi makro spt ekonomi ibu siska ibu cicih ibu dedeh hrs stresss dia kak emma
1341,netral,ini beda visi misi ekonomi jokowi maruf dan prabowo sandi pilpres jokowimaruf prabowosandi â€¦,ini beda visi misi ekonomi jokowi maruf dan prabowo sandi pilpres jokowimaruf prabowosandi
1342,negatif,harga diri kampret cuma sebatas kaos ðÿ˜…ðÿ˜…ðÿ˜…ðÿ˜…rela panasan macetan demi bisa hadir dan berfoto di kampanye jokowiðÿ˜…ðÿ˜…ðÿ˜…ðÿ˜… pernah gak kita liat ada cebong hadir dan berfoto di kampanye wowo never ðÿ–•ðÿ˜€ðÿ˜…ðÿ˜…ðÿ˜…,harga diri kampret cuma sebatas kaos panasan macetan demi bisa hadir dan berfoto di kampanye pernah gak kita liat ada cebong hadir dan berfoto di kampanye wowo never
1343,positif,ini baru mantab ðÿ˜ž kita butuh pemimpin yg sudah selesai dgn dirinya sendiri mereka berdua sudah mapan tajir mlintir tdk butuh gaji ðÿ˜†,ini baru mantab kita butuh pemimpin yg sudah selesai dgn dirinya sendiri mereka berdua sudah mapan tajir mlintir tdk butuh gaji
1344,negatif,jangan percaya dgn janji calon pemimpin yg tidak akan ambil gaji krn gaji sekarang tdk diambil tp dgn cara ditransfer ke pilih yg menang satu jokowi amin ,jangan percaya dgn janji calon pemimpin yg tidak akan ambil gaji krn gaji sekarang tdk diambil tp dgn cara ditransfer ke pilih yg menang satu jokowi amin
1345,netral,daftar janji prabowo sandi gaji pns hingga dirikan kpk daerah  â€¦,daftar janji prabowo sandi gaji pns hingga dirikan kpk daerah
1346,netral,bpn prabowo sandi akan bangun satu juta rumah untuk pulihkan ekonomi antara news  â€¦,bpn prabowo sandi akan bangun satu juta rumah untuk pulihkan ekonomi antara news
1348,negatif, tolong jelaskan kalau sim dan stnk seumur hidup pajak dan penghasilan negara diperoleh dari mana ya pak prabowo,tolong jelaskan kalau sim dan stnk seumur hidup pajak dan penghasilan negara diperoleh dari mana ya pak prabowo
1350,positif,jika prabowo dan sandiaga jadi presiden dan wakil presiden mereka akan memberikan gaji mereka kpd kaum dhuafa jika gaji mereka digabungkan dalam sebulan mereka akan mensedekahkan sebesar hampir juta perbulan atau miliar pertahun berapa banyak dhuafa yg terbantu ,jika prabowo dan sandiaga jadi presiden dan wakil presiden mereka akan memberikan gaji mereka kpd kaum dhuafa jika gaji mereka digabungkan dalam sebulan mereka akan mensedekahkan sebesar hampir juta perbulan atau miliar pertahun berapa banyak dhuafa yg terbantu
1351,negatif,saya mendengar keluh kesah bapak supardi di cilebut beliau mengeluhkan harga tiket jkt yg mahal namun itu bukan salah pak jokowi itu salah presiden presiden sebelumnya ,saya mendengar keluh kesah bapak supardi di cilebut beliau mengeluhkan harga tiket jkt yg mahal namun itu bukan salah pak jokowi itu salah presiden presiden sebelumnya
1352,negatif,bang dr gdp yg dihitung jokowi ttg penerimaan pajak apa benar t ,bang dr gdp yg dihitung jokowi ttg penerimaan pajak apa benar t
1353,positif,mbak ini ekonomi yang ditopik jokowi pas itu ekonomi makro yg dibahas udah derivatif ketiga udh rata laju inflasi uang bukan sekedar rakyat bisa beli spp ato gk klw mikirnya cuma sandang pangan papan indonesia kapan majunya ,mbak ini ekonomi yang ditopik jokowi pas itu ekonomi makro yg dibahas udah derivatif ketiga udh rata laju inflasi uang bukan sekedar rakyat bisa beli spp ato gk klw mikirnya cuma sandang pangan papan indonesia kapan majunya
1355,netral,direktur riset smrc deni irvani mengatakan hasil survei juga menemukan beberapa faktor yg mempengaruhi elektabilitas jokowi antara lain kinerja jokowi kualitas personal jokowi kondisi ekonomi dan keamanan  â€¦,direktur riset smrc deni irvani mengatakan hasil survei juga menemukan beberapa faktor yg mempengaruhi elektabilitas jokowi antara lain kinerja jokowi kualitas personal jokowi kondisi ekonomi dan keamanan
1356,positif,prabowo sandi siap bekerja mengabdi pd rakyat ini dibuktikan beliau tidak akan menerima gaji serupiahpun ,prabowo sandi siap bekerja mengabdi pd rakyat ini dibuktikan beliau tidak akan menerima gaji serupiahpun
1358,positif,kenapa jokowi berani naikin anggaran infra besaran karena anggaran subsidi energi turun besaran juga harga minyak dunia sedang turun saat jokowi memimpin saat yg tepat buat gak manjain rakyat tanpa anggaran subsidi energi yg turun jokowi mustahil bisa naikin anggaran infra ,kenapa jokowi berani naikin anggaran infra besaran karena anggaran subsidi energi turun besaran juga harga minyak dunia sedang turun saat jokowi memimpin saat yg tepat buat gak manjain rakyat tanpa anggaran subsidi energi yg turun jokowi mustahil bisa naikin anggaran infra
1360,netral,sandi tps tusuk prabowo sandi dan tidak akan mengambil gaji serupiah pun di dunia cuma ada kepala negara yg tidak mau di gaji prabowo sandi yg ke dan satu nya di asia tenggara ,sandi tps tusuk prabowo sandi dan tidak akan mengambil gaji serupiah pun di dunia cuma ada kepala negara yg tidak mau di gaji prabowo sandi yg ke dan satu nya di asia tenggara
1361,negatif,pks mau bebasin pajak kendaraan tapi capres nya pengen naikin tax ratio pajak mana yg bakal dikorbankan untuk nutupin pembebasan pajak kendaraan ,pks mau bebasin pajak kendaraan tapi capres nya pengen naikin tax ratio pajak mana yg bakal dikorbankan untuk nutupin pembebasan pajak kendaraan
1362,negatif,mebeeel piyeeee paak sepiii raaa prabowo menang mebelmu mebelku kabeh pedagang mebeel rameee dagangane ekonomine apik wong do tukuu penak dodolan mebel jaman jokowii ngeluu siraah jaman sby jooss gandooss ,mebeeel piyeeee paak sepiii raaa prabowo menang mebelmu mebelku kabeh pedagang mebeel rameee dagangane ekonomine apik wong do tukuu penak dodolan mebel jaman jokowii ngeluu siraah jaman sby jooss gandooss
1363,netral,sandi janji tak ambil gaji prabowo kita ingin mengabdi  â€¦,sandi janji tak ambil gaji prabowo kita ingin mengabdi
1364,netral,menang pilpres prabowo sandi janji tak ambil gaji april prabowo presiden ri â€¦,menang pilpres prabowo sandi janji tak ambil gaji april prabowo presiden ri
1366,negatif,exactly the same keluargaku juga bilang gaji gak bakal di naikin lagi buat pns kalo jokowi lagi sesungguhnya mereka cuma memikirkan diri sendiri dan hidup mereka tanpa memikirkan bahwa di indonesia bukan cuma ada pns lalu memakai kata kata rakyat indonesia ,exactly the same keluargaku juga bilang gaji gak bakal di naikin lagi buat pns kalo jokowi lagi sesungguhnya mereka cuma memikirkan diri sendiri dan hidup mereka tanpa memikirkan bahwa di indonesia bukan cuma ada pns lalu memakai kata kata rakyat indonesia
1369,negatif,pantesan dia bilang dia gamau ambil gajinya ternyata buat lunasin ini toe ma amang bagak do hatami asa unang tersakiti rakyat na mamillit ho salam waras ma sian au jokowi dua periode  â€¦,pantesan dia bilang dia gamau ambil gajinya ternyata buat lunasin ini toe ma amang bagak do hatami asa unang tersakiti rakyat na mamillit ho salam waras ma sian au jokowi dua periode
1370,negatif,min blgin pakde mu makany baca buku yg bermanfaat jgn main game mobile legend aja ga geli lu smalam denger dia ngasih kuliah ekonomi makro ngasal ðÿ˜‚,min blgin pakde mu makany baca buku yg bermanfaat jgn main game mobile legend aja ga geli lu smalam denger dia ngasih kuliah ekonomi makro ngasal
1371,negatif,selama tahun pak jokowi persiden tdk melakukan tekanan yg cukup keras me menteri ekonomi terutama sri muliani mestinya tanya menteri kenapa bnyk pembangunan infrastruktur triliunan uang dibenamkan tapi pertumbuhan hanya saya bisa jawab  â€¦,selama tahun pak jokowi persiden tdk melakukan tekanan yg cukup keras me menteri ekonomi terutama sri muliani mestinya tanya menteri kenapa bnyk pembangunan infrastruktur triliunan uang dibenamkan tapi pertumbuhan hanya saya bisa jawab
1372,negatif,anak kecanduan game kok yg disalahin pemerintah yg salah hrsny siapa hayoo konteks pak jokowi bukan kecanduan game tapi mau majuin ekonomi skr buanyaakk banget alternatif bidang usahanya harusnya walaupun udah emak pemahaman konteks n wawasannya tetep dijaga ya bu ,anak kecanduan game kok yg disalahin pemerintah yg salah hrsny siapa hayoo konteks pak jokowi bukan kecanduan game tapi mau majuin ekonomi skr buanyaakk banget alternatif bidang usahanya harusnya walaupun udah emak pemahaman konteks n wawasannya tetep dijaga ya bu
1375,netral,prabowo sebut ekonomi indonesia salah arah kesalahan presidenâ terdahulu  â€¦,prabowo sebut ekonomi indonesia salah arah kesalahan terdahulu
1377,negatif,iya tuh tp yg lucu cerita ekonomi makro dan mikro eh pak prabowo gk ngertu blas bang sandi ngerti tp yg di contohin tetep emak ,iya tuh tp yg lucu cerita ekonomi makro dan mikro eh pak prabowo gk ngertu blas bang sandi ngerti tp yg di contohin tetep emak
1379,positif,kami para pemain mobile legend dan pubg seindonesia mendukung penuh pak jokowi menjadi presiden e sport karena hanya bapak yang peduli pada nasib kami mudah mudahan harga diamond uc menjadi murah terjangkau oleh  â€¦,kami para pemain mobile legend dan pubg seindonesia mendukung penuh pak jokowi menjadi presiden e sport karena hanya bapak yang peduli pada nasib kami mudah mudahan harga diamond uc menjadi murah terjangkau oleh
1382,positif,jokowi optimis indonesia masuk empat besar ekonomi dunia pada  â€¦,jokowi optimis indonesia masuk empat besar ekonomi dunia pada
1383,negatif,prabowo salahkan sby pak jokowi menjelaskan apa yang telah capres dua paparkan dalam persoalan keuangan dan investasi itu sangat membahayakan dan sangat di luar nalar yang akan mengakibatkan shock ekonomi tentunya kita tidak ingin hal itu terjadi ,prabowo salahkan sby pak jokowi menjelaskan apa yang telah capres dua paparkan dalam persoalan keuangan dan investasi itu sangat membahayakan dan sangat di luar nalar yang akan mengakibatkan shock ekonomi tentunya kita tidak ingin hal itu terjadi
1390,netral,ternyata ini kelemahan prabowo dan sandi tak disangka warta ekonomi  â€¦,ternyata ini kelemahan prabowo dan sandi tak disangka warta ekonomi
