,sentimen,before,after
1645,negatif,"ngerti ga istilah tadi , makanya keluar dr kolam bro.....lihat cina ekonominya maju kita hrs seperti itu ekonomi meroket bukan nyungsep....bukan ideologinya.... makanya ada istilah belajar sampai ke negeri cina.... ah iq sekolam!!!!",ngerti ga istilah tadi makanya keluar dr kolam bro lihat cina ekonominya maju kita hrs seperti itu ekonomi meroket bukan nyungsep bukan ideologinya makanya ada istilah belajar sampai ke negeri cina ah iq sekolam 
1646,positif,"masyaallah  hati mu mulia  â€œjika kami terpilih menjadi presiden dan wakil presiden, kami berdua tidak akan mengambil gaji satu rupiah pun , kami akan akan memberikan gaji kami kepada duafa dan untuk negara â€œ . â€œ prabowo-sandi â€œ semakin mantap hati ini pada pilihan",masyaallah hati mu mulia â€œjika kami terpilih menjadi presiden dan wakil presiden kami berdua tidak akan mengambil gaji satu rupiah pun kami akan akan memberikan gaji kami kepada duafa dan untuk negara â€œ â€œ prabowo sandi â€œ semakin mantap hati ini pada pilihan
1647,positif,"kapal oleng â€œaku ingin begini, aku ingin begitu.. ingin ini ingin itu banyak sekali...   semua semua semua, dapat dikabulkan. dapat dikabulkan dengan sumbangan ajaib.   aku ingin harga murah, petani sejahtera. hei, oke oce jawabannya!â€ ðÿž¶ðÿžµ prabowo sandi campaign .   â€¦",kapal oleng â€œaku ingin begini aku ingin begitu ingin ini ingin itu banyak sekali semua semua semua dapat dikabulkan dapat dikabulkan dengan sumbangan ajaib aku ingin harga murah petani sejahtera hei oke oce jawabannya â€ ðÿž¶ðÿžµ prabowo sandi campaign  â€¦
1648,negatif,gaji kami akan kami kembalikan ke negara utk yatim & dhuafa (prabowo-sandi)  satu% elit yang cinta negara dan patriotik !!,gaji kami akan kami kembalikan ke negara utk yatim dhuafa prabowo sandi satu elit yang cinta negara dan patriotik 
1649,netral,beberapa politikus demokrat keluar ruangan debat terakhir pilpres  atas pernyataan prabowo yang menyalahkan presiden sebelulmnya soal ekonomi yang salah. jokowi menang total debat coblossudah terbukti indonesia maju ðÿ‘ðÿ»,beberapa politikus demokrat keluar ruangan debat terakhir pilpres atas pernyataan prabowo yang menyalahkan presiden sebelulmnya soal ekonomi yang salah jokowi menang total debat coblossudah terbukti indonesia maju ðÿ‘ðÿ»
1650,netral,"â€œtidak mengambil gajiâ€. resep yang sudah terbukti menang. gokil. tapi debat tidak akan mengubah pikiran yang sudah pro jokowi, atau pro prabowo sih. tapi debat terakhir ini, bisa mengubah pikiran para swing voters. siap siap aja  april. seru ini ",â€œtidak mengambil gajiâ€ resep yang sudah terbukti menang gokil tapi debat tidak akan mengubah pikiran yang sudah pro jokowi atau pro prabowo sih tapi debat terakhir ini bisa mengubah pikiran para swing voters siap siap aja april seru ini 
1651,negatif,padahal sandi itu pengusaha. seharusnya paham perbedaan antara ekonomi mikro dan makro.,padahal sandi itu pengusaha seharusnya paham perbedaan antara ekonomi mikro dan makro 
1652,netral,ingin punya pemimpin yang tidak menerima gaji sepeserpun? tusuk prabowo sandi,ingin punya pemimpin yang tidak menerima gaji sepeserpun tusuk prabowo sandi
1653,positif,"subhanallah ,,,masya allah ,, hebat  debat akhir ,penutup dua prabowo sandi kerennnn habissss,,,gaji tdk diambil ,,seluruh elemen sektor ekonomi dan sektor tenaga kerja dan seluruh pelaku ulama ,relawan dll diberikan anugrah ..menag telak  - debat pilpres",subhanallah masya allah hebat debat akhir penutup dua prabowo sandi kerennnn habissss gaji tdk diambil seluruh elemen sektor ekonomi dan sektor tenaga kerja dan seluruh pelaku ulama relawan dll diberikan anugrah menag telak debat pilpres
1654,netral,"statement kalau ""pak prabowo dan pak sandi gak akan mengambil gaji sepeserpun, semuanya akan digunakan untuk kepentingan rakyat"" ðÿ˜š",statement kalau pak prabowo dan pak sandi gak akan mengambil gaji sepeserpun semuanya akan digunakan untuk kepentingan rakyat ðÿ˜š
1655,positif,"sandi mempesona, cerdas dalam pemaparan dan sukses sebagai pelaku bisnis. insyaallah ekonomi di bawah @prabowo @sandiuno akan membaik. hoax jkw menang total debat",sandi mempesona cerdas dalam pemaparan dan sukses sebagai pelaku bisnis insyaallah ekonomi di bawah prabowo sandiuno akan membaik hoax jkw menang total debat
1656,netral,komitmen prabowo sandi tidak mengambil gaji begitu terpilih jadi presiden  ini membuktikan bahwa prabowo sandi ikhlas untuk negri ini tidak untuk memperkaya diri sendiri,komitmen prabowo sandi tidak mengambil gaji begitu terpilih jadi presiden ini membuktikan bahwa prabowo sandi ikhlas untuk negri ini tidak untuk memperkaya diri sendiri
1657,negatif,"ada org pajak yg tdk mau kongkalikong,ujungnya sipegawai pajak kena teror dr otk,dr oknum pegawai pajak jg ada om,sehingga penerimaan pajak negara berkurangðÿ˜š",ada org pajak yg tdk mau kongkalikong ujungnya sipegawai pajak kena teror dr otk dr oknum pegawai pajak jg ada om sehingga penerimaan pajak negara berkurangðÿ˜š
1658,negatif,"makasih berkat @jokowi listrik mahal, subsidi dihilangkan, harga pokok mahal, lapangan kerja sulit",makasih berkat jokowi listrik mahal subsidi dihilangkan harga pokok mahal lapangan kerja sulit
1659,netral,prabowo sandi sumbangkan gajinya jika terpilih. menandakan dia sudah selesai dengan pribadinya. tinggal berfikir tentang negara dan bangsanya. debat pilpres,prabowo sandi sumbangkan gajinya jika terpilih menandakan dia sudah selesai dengan pribadinya tinggal berfikir tentang negara dan bangsanya debat pilpres
1660,positif,"teman sendiri ditelikung. hahahahaha... dan sang jendral, secara ga langsung mengakui, arah ekonomi dibawah jokowi sudah tepat. hehehehe  â€¦ debat pilpres debat terakhir pilpres jokowi menang total debat",teman sendiri ditelikung hahahahaha dan sang jendral secara ga langsung mengakui arah ekonomi dibawah jokowi sudah tepat hehehehe â€¦ debat pilpres debat terakhir pilpres jokowi menang total debat
1661,negatif,gaji presiden kurang lebih cuma jt... itu prabowo uang segitu buat beli kuda satu ekor aja itu kurang bnyk bgt.. gaji wapres kisaran jt... yaelahhh uang jajan seminggu anaknya sandi kali itu.. ðÿ˜…ðÿ˜…,gaji presiden kurang lebih cuma jt itu prabowo uang segitu buat beli kuda satu ekor aja itu kurang bnyk bgt gaji wapres kisaran jt yaelahhh uang jajan seminggu anaknya sandi kali itu ðÿ˜…ðÿ˜…
1662,netral,sandi sebut ia tidak akan mengambil gajinya jika ia menjabat sebagai cawapres. sedang prabowo sebut jangan politisasi uu desa. debat capres pilpres,sandi sebut ia tidak akan mengambil gajinya jika ia menjabat sebagai cawapres sedang prabowo sebut jangan politisasi uu desa debat capres pilpres
1663,negatif,"they don't expect that. template debat mereka kan cuma ""dikuasai asing,"" ""naikan rasio pajak,"" ""harga mahal,"" dan ""bersama prabowo sandi.""",they dont expect that template debat mereka kan cuma dikuasai asing naikan rasio pajak harga mahal dan bersama prabowo sandi 
1664,negatif,"dah paham kan??? @jokowi ngajak maen game , pantesan bacanya komik. anak gw aja dah gw batasin main game. dah jelas juga @prabowo mengajak kemandirian pangan. sbb klo perut kenyang/ekonomi baik, insyaallah negara aman. mau maen game sambil nahan lapar? aa gym pilih prabowo",dah paham kan jokowi ngajak maen game pantesan bacanya komik anak gw aja dah gw batasin main game dah jelas juga prabowo mengajak kemandirian pangan sbb klo perut kenyang ekonomi baik insyaallah negara aman mau maen game sambil nahan lapar aa gym pilih prabowo
1665,positif,"strategi dua untuk membawa isu ekonomi dari pandangan rakyat seperti cukup menarik perhatian. tapi memang kedua pasangan ini pola pikir nya berbeda, menurut saya jokowi maruf sangat praktikal dan prabowo sandi sangat konsep",strategi dua untuk membawa isu ekonomi dari pandangan rakyat seperti cukup menarik perhatian tapi memang kedua pasangan ini pola pikir nya berbeda menurut saya jokowi maruf sangat praktikal dan prabowo sandi sangat konsep
1666,positif,"sebenarnya dua sangat lihai membawa isu ekonomi dalam kampanye ini, menurut saya satu cukup kewalahan dalam menangkal berbagai narasi dua. memang karena fokus jokowi adalah infrastruktur, ibaratnya adalah modal dan tidak terlihat langsung efeknya.",sebenarnya dua sangat lihai membawa isu ekonomi dalam kampanye ini menurut saya satu cukup kewalahan dalam menangkal berbagai narasi dua memang karena fokus jokowi adalah infrastruktur ibaratnya adalah modal dan tidak terlihat langsung efeknya 
1667,netral,"siapa yang paling diuntungkan dari ""kebijakan"" menurunkan tarif pph? ya yang nggak mau bayar pajak. ini data perusahaan prabowo subianto di paradise papers.",siapa yang paling diuntungkan dari kebijakan menurunkan tarif pph ya yang nggak mau bayar pajak ini data perusahaan prabowo subianto di paradise papers 
1668,netral,"manfaat jalan yang dibangun pak @jokowi, jalan bukan hanya masalah infrastruktur tetapi pemerataan ekonomi, menaikkan potensi usaha, menyerap tenaga kerja, dan meningkatkan interaksi antar daerah. jokowi menang totaldebat",manfaat jalan yang dibangun pak jokowi jalan bukan hanya masalah infrastruktur tetapi pemerataan ekonomi menaikkan potensi usaha menyerap tenaga kerja dan meningkatkan interaksi antar daerah jokowi menang totaldebat
1669,positif,nih salah satu temen dumay w seorang petani karet yg selalu sedih klo inget harga karet nyungseb belakangan ini....dan beliau berharap @prabowo bisa meningkatkan kesejahteraan petani karet seperti beliau...aamiinðÿ¤²,nih salah satu temen dumay w seorang petani karet yg selalu sedih klo inget harga karet nyungseb belakangan ini dan beliau berharap prabowo bisa meningkatkan kesejahteraan petani karet seperti beliau aamiinðÿ¤²
1670,positif,"pak prabowo dan pak sandi tidak akan menerima gaji sepeserpun, masha allah.  semuanya akan di wakafkan untuk rakyat indonesia. semoga prabowo sandi menjadi pemimpin yang di ridhoâ€™i oleh allah swt.  ðÿ˜œðÿ™",pak prabowo dan pak sandi tidak akan menerima gaji sepeserpun masha allah semuanya akan di wakafkan untuk rakyat indonesia semoga prabowo sandi menjadi pemimpin yang di ridhoâ€™i oleh allah swt ðÿ˜œðÿ™
1671,positif,"subhanalloh.. begitu mulianya hati bapak"" qu ini.. bila diberikan amanah anda berdua bpk @prabowo dan @sandiuno anda rela gajihnya diambil oleh negara.. untuk kepentingan anak yatim dan kaum duafa.. allohuakbar.. allohuakbar.. smga bpk"" qu ini sllu dibrkn kesehatan amin..ðÿ™ðÿ˜­ðÿ˜­ðÿ˜­",subhanalloh begitu mulianya hati bapak qu ini bila diberikan amanah anda berdua bpk prabowo dan sandiuno anda rela gajihnya diambil oleh negara untuk kepentingan anak yatim dan kaum duafa allohuakbar allohuakbar smga bpk qu ini sllu dibrkn kesehatan amin ðÿ™ðÿ˜­ðÿ˜­ðÿ˜­
1672,positif,"sungguh sangat mulia dirimu pak @prabowo tidak mau mengambil gajih mu saat kelak jdi presiden, insya allah tps ðÿ‘†",sungguh sangat mulia dirimu pak prabowo tidak mau mengambil gajih mu saat kelak jdi presiden insya allah tps ðÿ‘†
1673,netral,"yang saya dengar dia katakan: untuk apa impor, industri harus dalam negeri. buat saya, ini karakteristik ekonomi tertutup.",yang saya dengar dia katakan untuk apa impor industri harus dalam negeri buat saya ini karakteristik ekonomi tertutup 
1674,negatif,"scope berpikir anda kecil sekali. yg pak jokowi mau tekankan bukan soal main gamenya, tapi ekosistemnya. pemain ml, dota, ff, pubg banyak sekali yg berbasis di indo. pak jokowi mau tau apa tanggapan pak prabowo soal potensi dr ekonomi kreatif ini, (satu)",scope berpikir anda kecil sekali yg pak jokowi mau tekankan bukan soal main gamenya tapi ekosistemnya pemain ml dota ff pubg banyak sekali yg berbasis di indo pak jokowi mau tau apa tanggapan pak prabowo soal potensi dr ekonomi kreatif ini satu 
1675,netral,"jadi film sebagai salah satu subsektor ekonomi kreatif (ekraf) dengan pertumbuhan tertinggi yaitu mencapai ,% pada pdb ekraf . jokowi menang total debat @jokowi @ratunyirnyir",jadi film sebagai salah satu subsektor ekonomi kreatif ekraf dengan pertumbuhan tertinggi yaitu mencapai pada pdb ekraf jokowi menang total debat jokowi ratunyirnyir
1676,netral,"sandi: ingin harga pangan terjangkau, tusuk prabowo-sandi hoax jkw menang total debat",sandi ingin harga pangan terjangkau tusuk prabowo sandi hoax jkw menang total debat
1677,netral,akhir debat malam ini ditutup dengan pelajaran sangat berharga :  jurus kartu jkw-ma'ruf   vs   komitmen untuk tidak mengambil gaji sepeserpun dari prabowo-sandi  mana yang paling anda sukai??  silahkan tentukan di tps tgl april nanti.,akhir debat malam ini ditutup dengan pelajaran sangat berharga jurus kartu jkw maruf vs komitmen untuk tidak mengambil gaji sepeserpun dari prabowo sandi mana yang paling anda sukai silahkan tentukan di tps tgl april nanti 
1678,netral,mau saya kasih statistik penghasilan pro gamer ga? bisa ngelebihi gaji seumur hidup amda mungkin,mau saya kasih statistik penghasilan pro gamer ga bisa ngelebihi gaji seumur hidup amda mungkin
1679,positif,"ganasssssss, ini baru pemimpin @prabowo @sandiuno .tak mau ambil gaji krn menganggap ekonominya sdh mapan. sambut kemenangan",ganasssssss ini baru pemimpin prabowo sandiuno tak mau ambil gaji krn menganggap ekonominya sdh mapan sambut kemenangan
1681,netral,@jokowi dinilai membuktikan komitmennya dalam meningkatkan perekonomian dengan bidang industri. jokowi menang total debat, jokowi dinilai membuktikan komitmennya dalam meningkatkan perekonomian dengan bidang industri jokowi menang total debat
1682,netral,penutup debat terakhir prabowo_sandi tidak mengambil gaji presiden dan wakil presiden dan akan disumbangkan kerakyat dan kaum duafa ðÿ‘,penutup debat terakhir prabowo sandi tidak mengambil gaji presiden dan wakil presiden dan akan disumbangkan kerakyat dan kaum duafa ðÿ‘
1683,netral,"ini peluang bisnis baru yang besar,  dampak itu pasti ada makanya kita harus antisipasi dan siap siap hadapi perubahan.  bukan salahkan pemerintah dan mengeluh.. siapapun pimpinan negara nya arus ekonomi bisnis global ga bisa dihindari braay, eh malah dijawab kekhawatiran pangan!",ini peluang bisnis baru yang besar dampak itu pasti ada makanya kita harus antisipasi dan siap siap hadapi perubahan bukan salahkan pemerintah dan mengeluh siapapun pimpinan negara nya arus ekonomi bisnis global ga bisa dihindari braay eh malah dijawab kekhawatiran pangan 
1684,positif,"masya allah my tearssss allah bless you sir @prabowo and bro @sandiuno   seluruh gaji tak kan diterima, karena allah telah memberimu lebih dari cukup dari indonesia ini.  â€¦",masya allah my tearssss allah bless you sir prabowo and bro sandiuno seluruh gaji tak kan diterima karena allah telah memberimu lebih dari cukup dari indonesia ini  â€¦
1685,positif,gaji bapak prabowo subianto dan sandiaga salahuddin uno tidak akan di ambil jika jadi presiden ri ... selama ini sumbangan rakyat untuk bapak prabowo subianto dan bang sandiaga akan di kembalikan untuk...   â€¦,gaji bapak prabowo subianto dan sandiaga salahuddin uno tidak akan di ambil jika jadi presiden ri selama ini sumbangan rakyat untuk bapak prabowo subianto dan bang sandiaga akan di kembalikan untuk  â€¦
1686,positif,"debat terakhir pilpres slh satu bukti reformasi di bid. perpajakan pak @jokowi yaitu kita bsa mlakukn spt kita melalui e-failing ayo siapa yg masih mnyangkal slh satu kberhasiln pmrnthn beliau di bidang ini, berarti dia bukan orang yg taat pajakðÿ˜ðÿ˜ðÿ˜€ coblossudah terbukti",debat terakhir pilpres slh satu bukti reformasi di bid perpajakan pak jokowi yaitu kita bsa mlakukn spt kita melalui e failing ayo siapa yg masih mnyangkal slh satu kberhasiln pmrnthn beliau di bidang ini berarti dia bukan orang yg taat pajakðÿ˜ðÿ˜ðÿ˜€ coblossudah terbukti
1687,positif,dalam debat pilpres sy sebagai dosen ekonomi digital sangat kagum dengan program kerja ekonomi pak @jokowi jadi bagi mahasiswa sy mari dukung capres yg bisa membedain ekonomi mikro dan makro seperti pak jokowi ðÿ™‚ jokowi menang total debat,dalam debat pilpres sy sebagai dosen ekonomi digital sangat kagum dengan program kerja ekonomi pak jokowi jadi bagi mahasiswa sy mari dukung capres yg bisa membedain ekonomi mikro dan makro seperti pak jokowi ðÿ™‚ jokowi menang total debat
1688,negatif,bapak @jokowi di debat bapak bahas esport ada apa pak?... mau caper sama milenial?... emang esport bisa jadi lapangan kerja?... ada di kartu prakerja?... berapa gajinya?... setau saya yg jadi lapangan kerja youtubers bukan esport pak gue kapok pilih jokowi debat pilpres,bapak jokowi di debat bapak bahas esport ada apa pak mau caper sama milenial emang esport bisa jadi lapangan kerja ada di kartu prakerja berapa gajinya setau saya yg jadi lapangan kerja youtubers bukan esport pak gue kapok pilih jokowi debat pilpres
1689,positif,masya allah...komitmen pak @prabowo dan bang @sandiuno tidak akan mengambil gaji selama menjabat..... salut prabowo sandi menang insya allahmenang,masya allah komitmen pak prabowo dan bang sandiuno tidak akan mengambil gaji selama menjabat salut prabowo sandi menang insya allahmenang
1690,negatif,"pemerintah yg kompeten, akan memberdayakan ekonomi rakyat. kita lihat skrg : jutaan rakyat pinter tdk berdaya menghadapi pemimpin bodoh. so kepemimpinan nasional adalah slh satu hal yg penting aa gym pilih prabowo",pemerintah yg kompeten akan memberdayakan ekonomi rakyat kita lihat skrg jutaan rakyat pinter tdk berdaya menghadapi pemimpin bodoh so kepemimpinan nasional adalah slh satu hal yg penting aa gym pilih prabowo
1691,positif,subhanallah dgn krendahan hatinya prabowo sandi akan membagikan seluruh gajinya kpda yatim dan duafa... midahan jalan mu diridoi oleh allah swt. amiiiiin  sugul ngronda jluk.,subhanallah dgn krendahan hatinya prabowo sandi akan membagikan seluruh gajinya kpda yatim dan duafa midahan jalan mu diridoi oleh allah swt amiiiiin sugul ngronda jluk 
1692,positif,"iyalah...gak bakalan jadi kok, gaji apa yg mau diambil....@prabowo @sandiuno",iyalah gak bakalan jadi kok gaji apa yg mau diambil prabowo sandiuno
1693,negatif,"iya ni gue emosi juga pas nonton tdi, yakali ekonomi mikro semudah membalikkan telapak tangan? butuh proses kali!",iya ni gue emosi juga pas nonton tdi yakali ekonomi mikro semudah membalikkan telapak tangan butuh proses kali 
1694,positif,"kami sdh sangat bersyukur dengan keadaan ini, gaji % utk rakyat. mau segalanya lebih baik, tusuk @prabowo @sandiuno allah yang maha membolak balikkan hati. debat pilpres",kami sdh sangat bersyukur dengan keadaan ini gaji utk rakyat mau segalanya lebih baik tusuk prabowo sandiuno allah yang maha membolak balikkan hati debat pilpres
1695,negatif,"sudah di jawab pak dua ga fokus sama yg begituan lebih fokus ke harga sembako, pertanian dll kalo mau bilang kasarnya ngapain ngurusin games? sudah dibahas juga sma bang sandi diawal, ente aja ga nyimak kali coba diputer lagi videonya",sudah di jawab pak dua ga fokus sama yg begituan lebih fokus ke harga sembako pertanian dll kalo mau bilang kasarnya ngapain ngurusin games sudah dibahas juga sma bang sandi diawal ente aja ga nyimak kali coba diputer lagi videonya
1696,positif,"jangan kan gaji,jiwa raga pun diserahkan untuk rakyat indonesiaa....ingat kalimat gusdur ""orang yang paling ikhlas buat indonesia yaa prabowo.....",jangan kan gaji jiwa raga pun diserahkan untuk rakyat indonesiaa ingat kalimat gusdur orang yang paling ikhlas buat indonesia yaa prabowo 
1697,netral,"capres nomor urut dua, @prabowo: digital-digital itu bagus tapi masyarakat kita butuh swasembada pangan dalam harga terjangkau, rakyat kita sedang susah, itu yang akan saya fokus. debat kelima pilpres pemilu debat pilpres debat capres cawapres layar pemilu tepercaya",capres nomor urut dua prabowo digital digital itu bagus tapi masyarakat kita butuh swasembada pangan dalam harga terjangkau rakyat kita sedang susah itu yang akan saya fokus debat kelima pilpres pemilu debat pilpres debat capres cawapres layar pemilu tepercaya
1698,positif,yang penting harga bahan pokok murah terjangkau usaha lancar  hidup tenang (tahun  saya pilih prabowo sekarang pilih prabowo sandi juga,yang penting harga bahan pokok murah terjangkau usaha lancar hidup tenang tahun saya pilih prabowo sekarang pilih prabowo sandi juga
1699,positif,allahu akbar... masya allah... ya rahman ya rahiim. pak @prabowo dan bang @sandiuno akan memberikan gajinya kepada rakyat indonesia apabila mereka terpilih menjadi presiden dan wakil presiden indonesia -dua. kalian masih tidak pilih dua? kebangetan! prabowo sandi menang debat,allahu akbar masya allah ya rahman ya rahiim pak prabowo dan bang sandiuno akan memberikan gajinya kepada rakyat indonesia apabila mereka terpilih menjadi presiden dan wakil presiden indonesia dua kalian masih tidak pilih dua kebangetan prabowo sandi menang debat
1700,negatif,"awali dari yg kecil baru ke yg besar. mikro adalah potret bagi makro, agar kebijakan ekonomi makro dilakukan menyeluruh bkn parsial gw g pernah pilih jokowi tapi gue kapok pilih jokowi ðÿ˜‚ðÿ˜‚",awali dari yg kecil baru ke yg besar mikro adalah potret bagi makro agar kebijakan ekonomi makro dilakukan menyeluruh bkn parsial gw g pernah pilih jokowi tapi gue kapok pilih jokowi ðÿ˜‚ðÿ˜‚
1701,netral,"paslon satu bapak @jokowi dan abah @khmarufamin_ melalui progam dewi (desa wisata), dedi (desa digital) dan mekaar (membina ekonomi keluarga sejahtera) adalah contoh strategi pemberdayaan ekonomi bagi masyarakat pedesaan. jokowi menang total debat",paslon satu bapak jokowi dan abah khmarufamin melalui progam dewi desa wisata dedi desa digital dan mekaar membina ekonomi keluarga sejahtera adalah contoh strategi pemberdayaan ekonomi bagi masyarakat pedesaan jokowi menang total debat
1702,positif,"alhamdulillah,penutup terkeren dr @prabowo  dan @sandiuno ,tidak akan mengambil gaji dan menymbangkan gajinya utk negara dan kesejahteraan rakyat. ya allah,kami mohon kabulkan doa kami agar indonesia dipimpin oleh prabowosandiðÿ™amin ya robbal 'alamin. you turn broo ðÿ¤”ðÿ¤”âœœâœœ",alhamdulillah penutup terkeren dr prabowo dan sandiuno tidak akan mengambil gaji dan menymbangkan gajinya utk negara dan kesejahteraan rakyat ya allah kami mohon kabulkan doa kami agar indonesia dipimpin oleh prabowosandiðÿ™amin ya robbal alamin you turn broo ðÿ¤”ðÿ¤”âœœâœœ
1703,netral,pak sandi : -pgn lap kerja bertambah? tusuk prabowo sandi -pgn ekonomi maju? tusuk prabowi sandi -pgn tagihan listrik turun? tusuk prabowo sandi tambahan : -pgn bikin mantan sakit? tusuk boneka santet akhirnya debat berakhir debat pilpres,pak sandi pgn lap kerja bertambah tusuk prabowo sandi pgn ekonomi maju tusuk prabowi sandi pgn tagihan listrik turun tusuk prabowo sandi tambahan pgn bikin mantan sakit tusuk boneka santet akhirnya debat berakhir debat pilpres
1704,negatif,"sandi: tps itu singkatan tusuk prabowo sandi mau dapet kerja? tusuk prabowo sandi mau hargaâ² turun? tusuk prabowo sandi dll... kalo mau nya doi ga cuek lagi, tusuk prabowo sandi jg? ðÿ˜¶ debat pilpres",sandi tps itu singkatan tusuk prabowo sandi mau dapet kerja tusuk prabowo sandi mau hargaâ² turun tusuk prabowo sandi dll kalo mau nya doi ga cuek lagi tusuk prabowo sandi jg ðÿ˜¶ debat pilpres
1705,negatif,"prabowo-sandi tak akan ambil gaji jika terpilih mjd presiden dan wakil presiden. mereka akan alokasikan gaji untuk kaum dhuafa, yatim piatu, dan untuk kepentingan indonesia. <<=== denger statement ini tadi jadi pen ketawa ðÿ˜„",prabowo sandi tak akan ambil gaji jika terpilih mjd presiden dan wakil presiden mereka akan alokasikan gaji untuk kaum dhuafa yatim piatu dan untuk kepentingan indonesia denger statement ini tadi jadi pen ketawa ðÿ˜„
1706,negatif,"pak @prabowo & pak @sandiuno tidak akan ambil gaji. lah si jae disuruh cuti aja ogah, pake fasilitas negara lagi berani pilih berani pilih",pak prabowo pak sandiuno tidak akan ambil gaji lah si jae disuruh cuti aja ogah pake fasilitas negara lagi berani pilih berani pilih
1707,positif,closing pak @prabowo & bang @sandiuno sangat mantul. masya allah ðÿ˜ðÿ˜ dan beliau berdua berkomitmen jika menang tidak akan mengambil gaji sepeserpun. semua akan beliau serahkan untuk kaum dhuafa. allahu akbar !!! allahu akbar !!! berani pilih,closing pak prabowo bang sandiuno sangat mantul masya allah ðÿ˜ðÿ˜ dan beliau berdua berkomitmen jika menang tidak akan mengambil gaji sepeserpun semua akan beliau serahkan untuk kaum dhuafa allahu akbar allahu akbar berani pilih
1708,negatif,katanya tadi tidak akan menerima gaji jika diamanahkan menjabat. kenapa tidak singkron dengan hal yang dilakukan diwaktu kompanye malah menerima uang dari emak-emak yang kata bapak @prabowo dan @sandiuno tidak memiliki kecukupan ekonomi dan finansial. akan kah termasuk hoax,katanya tadi tidak akan menerima gaji jika diamanahkan menjabat kenapa tidak singkron dengan hal yang dilakukan diwaktu kompanye malah menerima uang dari emak emak yang kata bapak prabowo dan sandiuno tidak memiliki kecukupan ekonomi dan finansial akan kah termasuk hoax
1709,positif,poin utama debat terakhir yg  presiden dan wakil presiden prabowo sandi jika terpilih akan disumbangkan pada masyarakat miskin,poin utama debat terakhir yg presiden dan wakil presiden prabowo sandi jika terpilih akan disumbangkan pada masyarakat miskin
1710,netral,ekonomi ngr di mulai dr geliat kehidupan ekonomi rakyatnya.,ekonomi ngr di mulai dr geliat kehidupan ekonomi rakyatnya 
1711,negatif,"nonton debat , saya melihat inkonsistensi pandangan antaa prabowo dan sandiaga uno ... dan tidak mampu menguasai perekonomian dengan baik, makin mantap pilih satu! jokowi menang total debat joko winapril",nonton debat saya melihat inkonsistensi pandangan antaa prabowo dan sandiaga uno dan tidak mampu menguasai perekonomian dengan baik makin mantap pilih satu jokowi menang total debat joko winapril
1712,netral,ya kalau impor besar-besaran kan memukul pelaku ekonomi mikro juga? secara langsung/nggak langsung saling terkait antara ekonomi makro dan mikro.,ya kalau impor besar besaran kan memukul pelaku ekonomi mikro juga secara langsung nggak langsung saling terkait antara ekonomi makro dan mikro 
1713,positif,makasih mas sdh mengingatkanðÿ™ðÿ» pak prabowo cuma ngomong naikin pajak tdk jelas tax ratio / tax rate,makasih mas sdh mengingatkanðÿ™ðÿ» pak prabowo cuma ngomong naikin pajak tdk jelas tax ratio tax rate
1714,negatif,"pak prabowo sama pak sandiaga jangan cuma gaji aja. tunjangan jabatan juga dong. dimana kalo pemerintahan sama sipil, tunjangan jabatann jauh lebih gede )",pak prabowo sama pak sandiaga jangan cuma gaji aja tunjangan jabatan juga dong dimana kalo pemerintahan sama sipil tunjangan jabatann jauh lebih gede 
1715,netral,"pajak itu bisa bocor karena dari manusia untuk negara. zakat itu kalo mau bikin bocor pasti mikir, soalnya resiko diumumkan di masjid dan mushala... berani pilih",pajak itu bisa bocor karena dari manusia untuk negara zakat itu kalo mau bikin bocor pasti mikir soalnya resiko diumumkan di masjid dan mushala berani pilih
1716,negatif,wkwkwkwkwkw....kurang sadar alias siuman lama krn harga mahal mungkin hny dlm mimpinya realnya baru akan berakhir masa jabatannya dia baru nyadar dan baru bangun dr tidur lamanya,wkwkwkwkwkw kurang sadar alias siuman lama krn harga mahal mungkin hny dlm mimpinya realnya baru akan berakhir masa jabatannya dia baru nyadar dan baru bangun dr tidur lamanya
1718,netral,"prabowo-sandi sepakat tidak akan mengambil gaji jika terpilih nanti, berjanji akan menghormati ulama dan mematuhi fakta integritas bersama ijtima ulama. april mantap pilih prabowo sandi",prabowo sandi sepakat tidak akan mengambil gaji jika terpilih nanti berjanji akan menghormati ulama dan mematuhi fakta integritas bersama ijtima ulama april mantap pilih prabowo sandi
1720,positif,"-ngga akan ambil gaji- catet itu wahai saudaraku. jika utk harta, pak @prabowo @sandiuno sdh cukup. tapi demi kepentingan rakyat dan keberlanjutan negara tercinta iniâ¤ï¸ðÿ‡®ðÿ‡© hoax jkw menang total debat", ngga akan ambil gaji catet itu wahai saudaraku jika utk harta pak prabowo sandiuno sdh cukup tapi demi kepentingan rakyat dan keberlanjutan negara tercinta iniâ¤ï¸ðÿ‡®ðÿ‡© hoax jkw menang total debat
