,sentimen,before,after
1372,negatif,anak kecanduan game kok yg disalahin pemerintah. yg salah hrsny siapa hayoo? konteks pak jokowi bukan kecanduan game. tapi mau majuin ekonomi skr buanyaakk banget alternatif bidang usahanya. harusnya walaupun udah emak2 pemahaman konteks n wawasannya tetep dijaga ya bu..,anak kecanduan game kok yg disalahin pemerintah. yg salah hrsny siapa hayoo? konteks pak jokowi bukan kecanduan game. tapi mau majuin ekonomi skr buanyaakk banget alternatif bidang usahanya. harusnya walaupun udah emak pemahaman konteks n wawasannya tetep dijaga ya bu..
1373,netral,"di dunia cuma ada 5 yg tidak di gaji jadi kepala negara, dan yg ke 6 prabowo-sandi... tusuk prabowo sandi","di dunia cuma ada  yg tidak di gaji jadi kepala negara, dan yg ke  prabowo-sandi... tusuk prabowo sandi"
1377,negatif,"iya tuh,,,  tp yg lucu cerita ekonomi,,, makro dan mikro,,  eh pak prabowo gk ngertu blas,,, bang sandi ngerti tp yg di contohin tetep emak2 ,,,,,","iya tuh,,,  tp yg lucu cerita ekonomi,,, makro dan mikro,,  eh pak prabowo gk ngertu blas,,, bang sandi ngerti tp yg di contohin tetep emak ,,,,,"
1382,positif,jokowi optimis indonesia masuk empat besar ekonomi dunia pada 2045 -   â€¦,jokowi optimis indonesia masuk empat besar ekonomi dunia pada  -   â€¦
1383,negatif,"prabowo salahkan sby pak @jokowi menjelaskan apa yang telah capres 02 paparkan dalam persoalan keuangan dan investasi itu sangat membahayakan dan sangat di luar nalar, yang akan mengakibatkan shock ekonomi, tentunya kita tidak ingin hal itu terjadi,","prabowo salahkan sby pak @jokowi menjelaskan apa yang telah capres dua paparkan dalam persoalan keuangan dan investasi itu sangat membahayakan dan sangat di luar nalar, yang akan mengakibatkan shock ekonomi, tentunya kita tidak ingin hal itu terjadi,"
1384,netral,"pak wowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yg benar akibat ulah presiden2 sebelum pak @jokowi.  jokowi tidak bersalah. prabowo salahkan sby @jokowi tidak bersalah","pak wowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yg benar akibat ulah presiden sebelum pak @jokowi.  jokowi tidak bersalah. prabowo salahkan sby @jokowi tidak bersalah"
1386,netral,"harga tiket pesawat yang tinggi,telah mengurungkan banyak niat orang melakukan pencoblosan dimana terdaftar sebagai pemilih,artinya hak suara mereka hilang karena tidak mampu membeli tiket pesawat,sementara tidak bisa melalui jalan darat.@jokowi @budikaryas @kemenhub151","harga tiket pesawat yang tinggi,telah mengurungkan banyak niat orang melakukan pencoblosan dimana terdaftar sebagai pemilih,artinya hak suara mereka hilang karena tidak mampu membeli tiket pesawat,sementara tidak bisa melalui jalan darat.@jokowi @budikaryas @kemenhub"
1388,negatif,"bapak sumantri dari senayan curhat sama saya, jaman sebelum jokowi presiden, harga pajama drive cuma 50 ribu, sekarang jadi 80 ribu","bapak sumantri dari senayan curhat sama saya, jaman sebelum jokowi presiden, harga pajama drive cuma  ribu, sekarang jadi  ribu"
1389,negatif,"pak sandi, mohon dicatat pak... keluhan saya ponidibiar beso2 bapak bisa sampaikan di pidato atau mana2.. saya mengeluh di rejim ini harga @rolex kok naik naik terus, dan persediannya utk type2 tertentu kok kosong trus pak.. dengarkan keluhan pak ponidi dan temen2 seindonesia","pak sandi, mohon dicatat pak... keluhan saya ponidibiar beso bapak bisa sampaikan di pidato atau mana.. saya mengeluh di rejim ini harga @rolex kok naik naik terus, dan persediannya utk type tertentu kok kosong trus pak.. dengarkan keluhan pak ponidi dan temen seindonesia"
1391,negatif,@ferdinand_haean kami iba sby tidak di hargai oleh prabowo..kami rakyat saja begitu menghargai beliau krn telah memimpin bangsa ini selama 10 tahun tentunya banyak hal yg sdh di lakukan terhadap bangsa ini..tak akan ada anak buah yg tidak marah jika bosny,@ferdinand_haean kami iba sby tidak di hargai oleh prabowo..kami rakyat saja begitu menghargai beliau krn telah memimpin bangsa ini selama  tahun tentunya banyak hal yg sdh di lakukan terhadap bangsa ini..tak akan ada anak buah yg tidak marah jika bosny
1392,netral,pengusaha puji kinerja ekonomi di era jokowi 01indonesia maju kerja nyata jokowi  â€¦,pengusaha puji kinerja ekonomi di era jokowi indonesia maju kerja nyata jokowi  â€¦
1393,netral,"wowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yang benar akibat ulah presiden2 sebelum pak @jokowi.  prabowo salahkan sby","wowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yang benar akibat ulah presiden sebelum pak @jokowi.  prabowo salahkan sby"
1394,negatif,gaji kecil gadiambil tp tunjangan milyaran/bln diambil kan munafik jd pres bisa kkn monopoli markup u lunasin utng petusahaan wo rugi 14t uno saratoga rugi 6t urus perusahaan sj rugi ntar urus neg punah 02menang radikal orba aseng berkuasa wo win pancasi lavs kilafah war wo win ind punah,gaji kecil gadiambil tp tunjangan milyaran/bln diambil kan munafik jd pres bisa kkn monopoli markup u lunasin utng petusahaan wo rugi t uno saratoga rugi t urus perusahaan sj rugi ntar urus neg punah menang radikal orba aseng berkuasa wo win pancasi lavs kilafah war wo win ind punah
1398,positif,gaji prabowo dan sandi akan disumbangkan... inilah pemimpin 2019ganti presiden,gaji prabowo dan sandi akan disumbangkan... inilah pemimpin ganti presiden
1400,netral,"jokowi-prabowo takut blunder, masalah ekonomi tak terkupas debat pilpres2019 debat terakhir pilpres2019  â€¦","jokowi-prabowo takut blunder, masalah ekonomi tak terkupas debat pilpres debat terakhir pilpres  â€¦"
1404,negatif,"kenaikan gaji kalian dirapel besok, cuma naik 5% itupun hanya sekali selama 4,5 tahun rezim dungu berkuasa, sementara akumulasi inflasi selama 4,5 tahun itu 13 %, jadi kenaikan gaji kalian masih tekor 13%-4,5%=8,5%... demikian info dari jeng sri ðÿ˜‚","kenaikan gaji kalian dirapel besok, cuma naik % itupun hanya sekali selama , tahun rezim dungu berkuasa, sementara akumulasi inflasi selama , tahun itu  %, jadi kenaikan gaji kalian masih tekor %-,%=,%... demikian info dari jeng sri ðÿ˜‚"
1409,netral,video: jokowi sebut nilai ekonomi gamers capai belasan triliun 01indonesia maju kerja nyata jokowi  â€¦,video: jokowi sebut nilai ekonomi gamers capai belasan triliun indonesia maju kerja nyata jokowi  â€¦
1412,netral,"hal yg sama digunakan senjata pendukung paslon 02 menyerang nawacita presiden jokowi. framing beliau ingkar janji, mengabaikan obyektivitas beratnya tekanan ekonomi dunia yg tdk kondusif.","hal yg sama digunakan senjata pendukung paslon dua menyerang nawacita presiden jokowi. framing beliau ingkar janji, mengabaikan obyektivitas beratnya tekanan ekonomi dunia yg tdk kondusif."
1417,netral,pernyataan capres @prabowo bhwa kesalahan ekonomi di indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana jokowi tp kesalahan presiden2 sebelumnya membuat banyak orang terkejut krn seolah2 prabowo salahkan sby juga ðÿ¤”ðÿ™„,pernyataan capres @prabowo bhwa kesalahan ekonomi di indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana jokowi tp kesalahan presiden sebelumnya membuat banyak orang terkejut krn seolah prabowo salahkan sby juga ðÿ¤”ðÿ™„
1418,negatif,"wah bisa dimasalahin sama kampret neh, tp nggak tau juga neh wkwkwkwk  prabowo ingin pertumbuhan ekonomi 2 digit, fadli zon: itu sulit, tapi..   â€¦","wah bisa dimasalahin sama kampret neh, tp nggak tau juga neh wkwkwkwk  prabowo ingin pertumbuhan ekonomi dua digit, fadli zon: itu sulit, tapi..   â€¦"
1421,positif,pertama dlm sejarah indonesia presiden dan wakil presiden tidak ambil gaji malah diserahkan pd negara. dan mungkin ini yg pertama di dunia yg keduanya tidak ambil gaji barokallah @prabowo dan @sandiuno semoga amanah demi masa depan negara 2019prabowo presiden ri  â€¦,pertama dlm sejarah indonesia presiden dan wakil presiden tidak ambil gaji malah diserahkan pd negara. dan mungkin ini yg pertama di dunia yg keduanya tidak ambil gaji barokallah @prabowo dan @sandiuno semoga amanah demi masa depan negara prabowo presiden ri  â€¦
1423,positif,"kalau niatan mau memajukan pengembang lokal, itu bagus, danai riset dan pengembangan game mereka, bisa mulai dr game2 android, itu baru bisa mengembangkan ekonomi ( seperti digital happynes dgn dreadout ) atau touchten dengan game2 androidnya, dan game2 mereka bkan game2 e sport","kalau niatan mau memajukan pengembang lokal, itu bagus, danai riset dan pengembangan game mereka, bisa mulai dr game android, itu baru bisa mengembangkan ekonomi ( seperti digital happynes dgn dreadout ) atau touchten dengan game androidnya, dan game mereka bkan game e sport"
1426,negatif,pakta integritas wo pulangkan nb brizik jd menag kilafah bebaskan ulama kriminal prabowoketurunan kafir cina monster hpl psl 33 tp wo uno orba kuasai lahan luas simpan di panama serakah ga nasionalis gaji gadiambil tp tunjangan milyaran/bln diambil munafik 02menang radikal orba aseng berkuasa,pakta integritas wo pulangkan nb brizik jd menag kilafah bebaskan ulama kriminal prabowoketurunan kafir cina monster hpl psl  tp wo uno orba kuasai lahan luas simpan di panama serakah ga nasionalis gaji gadiambil tp tunjangan milyaran/bln diambil munafik menang radikal orba aseng berkuasa
1428,positif,"mereka cm minta kejelasan gaji mreka 4thn trkhr ke prabowo,karna sebagai pemilik perusahaan skrng,klo perusahaan trsbt dimiliki asingg dah dipecat smua tu buruh diganti tka,lebih parah lagi nantinyaa,makanyaa prabowo nyelametin perusahaan trsbt demii indonesiaaaa","mereka cm minta kejelasan gaji mreka thn trkhr ke prabowo,karna sebagai pemilik perusahaan skrng,klo perusahaan trsbt dimiliki asingg dah dipecat smua tu buruh diganti tka,lebih parah lagi nantinyaa,makanyaa prabowo nyelametin perusahaan trsbt demii indonesiaaaa"
1436,negatif,"ga masuk otak lu, pak jokowi nanya ekonomi digital di bidang e sport perputaran uangnya besar hadiah e sport bisa di atas 1m lebih pemerintah mau memungut pajak dari situ.  kalo nonton debat itu perhatiin bos","ga masuk otak lu, pak jokowi nanya ekonomi digital di bidang e sport perputaran uangnya besar hadiah e sport bisa di atas m lebih pemerintah mau memungut pajak dari situ.  kalo nonton debat itu perhatiin bos"
1437,negatif,tema debat semalam itu tentang perekonomian... kenapa paslon01 melenceng nanyain mobilelegend & pubg rakyat butuh hargasembakomurah hargabbmmurah listrikmurah. bukan main game? apa main game gratis? kapal oleng jendral @prabowo @sandiuno kuotamahal,tema debat semalam itu tentang perekonomian... kenapa paslon melenceng nanyain mobilelegend & pubg rakyat butuh hargasembakomurah hargabbmmurah listrikmurah. bukan main game? apa main game gratis? kapal oleng jendral @prabowo @sandiuno kuotamahal
1438,negatif,siap2 inflasi ekonomi kalo semua bahan dimurahin ðÿ˜‚ dikira bahan2 dimurahin adalah jawaban yg tepat?,siap inflasi ekonomi kalo semua bahan dimurahin ðÿ˜‚ dikira bahan dimurahin adalah jawaban yg tepat?
1439,negatif,"gaji boleh ga diambil tp nanti semua perusahaan pribadi untungny berkali2 lipat, mau bikin ap di mudahin ala2 orba kali yah. sekeluarga jadi kaya melintir.","gaji boleh ga diambil tp nanti semua perusahaan pribadi untungny berkali lipat, mau bikin ap di mudahin ala orba kali yah. sekeluarga jadi kaya melintir."
1440,netral,erizeli jely bandaro admin â· 9 hrs  perbedaan sikap dalam debat ( kajian dari debat capres )  apa yang dimaksud jokowi dengan istilah makro? makro itu adalah kebijakan ekonomi makro atau makroekonomi yang meliat...   â€¦,erizeli jely bandaro admin â·  hrs  perbedaan sikap dalam debat ( kajian dari debat capres )  apa yang dimaksud jokowi dengan istilah makro? makro itu adalah kebijakan ekonomi makro atau makroekonomi yang meliat...   â€¦
1444,negatif,prabowo salahkan sby  info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. jd utk penggemar 02 jgn salahkan jokowi lagi ya @sukangetweet @bocahsosmed @saaebunglon,prabowo salahkan sby  info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin terdahulu. jd utk penggemar dua jgn salahkan jokowi lagi ya @sukangetweet @bocahsosmed @saaebunglon
1447,positif,"betul bu, jadi salahin ibu2 yg pd males ngurus anak ya... bukan karena gak mampu secara ekonomi. berarti salah persepsi nih anies dan pak prabowo.","betul bu, jadi salahin ibu yg pd males ngurus anak ya... bukan karena gak mampu secara ekonomi. berarti salah persepsi nih anies dan pak prabowo."
1450,positif,"info nih semakin mantap pilih @jokowi.  ketika paslon 01 bahas ekonomi makro secara global, paslon 02 jawabnya seperti anak bayi yang nggak ngerti apa2. @sukangetweet @bocahsosmed @saaebunglon prabowo salahkan sby","info nih semakin mantap pilih @jokowi.  ketika paslon satu bahas ekonomi makro secara global, paslon dua jawabnya seperti anak bayi yang nggak ngerti apa. @sukangetweet @bocahsosmed @saaebunglon prabowo salahkan sby"
1452,positif,capres 02 bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tapi salah pemimpin2 terdahulu. jd utk penggemar 02 jangan salahkan pak @jokowi lagi ya krn bosmu udah bilang itu bukan salah @jokowi tapi prabowo salahkan sby .,capres dua bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tapi salah pemimpin terdahulu. jd utk penggemar dua jangan salahkan pak @jokowi lagi ya krn bosmu udah bilang itu bukan salah @jokowi tapi prabowo salahkan sby .
1453,negatif,"mau ngapain juga gaji yg cuma beberapa juta itu, tp kl tunjangan jabatan yg beratus2 juta pasti ambil yaaakan?","mau ngapain juga gaji yg cuma beberapa juta itu, tp kl tunjangan jabatan yg beratus juta pasti ambil yaaakan?"
1455,positif,"clossing statement prabowo-sandi, subhanallah... ~ tidak akan ambil gaji serupiah-pun ~ gaji akan diberikan kpd kaum dhuafa yatim piatu, subhanallah ~ melaksanakan pakta integritas hasil itjima ulama, masya allah allahu akbar ðÿ™ðÿ½âœšðÿ‘†ðÿ» berani pilih02","clossing statement prabowo-sandi, subhanallah... ~ tidak akan ambil gaji serupiah-pun ~ gaji akan diberikan kpd kaum dhuafa yatim piatu, subhanallah ~ melaksanakan pakta integritas hasil itjima ulama, masya allah allahu akbar ðÿ™ðÿ½âœšðÿ‘†ðÿ» berani pilih"
1456,positif,"yes, saya akan memilih capres dan cawapres yang nggak akan mengambil gaji satu rupiah pun! ðÿ‘‰ 17 april ke tps kuy tusuk prabowo sandiðÿ‘š debat final pilpres2019 hoax jkw menang total debat","yes, saya akan memilih capres dan cawapres yang nggak akan mengambil gaji satu rupiah pun! ðÿ‘‰  april ke tps kuy tusuk prabowo sandiðÿ‘š debat final pilpres hoax jkw menang total debat"
1459,positif,"alhamdulillah,smoga terlaksana cita2  ""janji tak ambil gaji jika menang pilpres,prabowo:bukti kita tulus"" prabowo sandi menang debat hoax jkw menang total debat","alhamdulillah,smoga terlaksana cita  ""janji tak ambil gaji jika menang pilpres,prabowo:bukti kita tulus"" prabowo sandi menang debat hoax jkw menang total debat"
1464,netral,"mungkin nanti kalo pak jokowi kepilih lagi, alangkah lebih baiknya menajdikan paslon 2 jadi menteri ekonomi. jadi indonesia makin maju.  tos dulu dong, gw dah cocok jd presiden blm?","mungkin nanti kalo pak jokowi kepilih lagi, alangkah lebih baiknya menajdikan paslon dua jadi menteri ekonomi. jadi indonesia makin maju.  tos dulu dong, gw dah cocok jd presiden blm?"
1468,negatif,"sumber uangnya jelas dan jumlahnya cuma 50 milyar.  dibanding wowo genderuwo yg 1,9 trilyun, dari manakah prajurit yg makan dari gaji negara bisa ngumpulin duit segitu?","sumber uangnya jelas dan jumlahnya cuma  milyar.  dibanding wowo genderuwo yg satu, trilyun, dari manakah prajurit yg makan dari gaji negara bisa ngumpulin duit segitu?"
1470,negatif,"insinyur kehutanan mau ""ngajari"" pengusaha besar yg doktor dan mba ttg ekonomi makro. yang waras sopo ??? tgl.17/4 datangi ""tps"" (tusuk prabowo sandi)","insinyur kehutanan mau ""ngajari"" pengusaha besar yg doktor dan mba ttg ekonomi makro. yang waras sopo ??? tgl./ datangi ""tps"" (tusuk prabowo sandi)"
1472,negatif,"insinyur kehutanan ( bener gak sih??) mau ""ngajari"" pengusaha besar yg doktor dan mba ttg ekonomi makro. yang waras sopo ??? tgl.17/4 datangi ""tps"" (tusuk prabowo sandi)","insinyur kehutanan ( bener gak sih??) mau ""ngajari"" pengusaha besar yg doktor dan mba ttg ekonomi makro. yang waras sopo ??? tgl./ datangi ""tps"" (tusuk prabowo sandi)"
1473,negatif,pilih pemimpin yang mengabdi bukan seperti jokowi ngemis gaji ðÿ˜ berani pilih02,pilih pemimpin yang mengabdi bukan seperti jokowi ngemis gaji ðÿ˜ berani pilih
1475,positif,bpk pasti menang...sayang keinginan menang bpk terlalu besar shg berbagai macam cara dilakukan oleh orang2 bpk..sehingga saat ini anak bangsa terpecah dan saling benci ..dan luka ini sulit sembuh...spt aremania vs bonek..hargailah org yg maju utk menjadi calon cawapres,bpk pasti menang...sayang keinginan menang bpk terlalu besar shg berbagai macam cara dilakukan oleh orang bpk..sehingga saat ini anak bangsa terpecah dan saling benci ..dan luka ini sulit sembuh...spt aremania vs bonek..hargailah org yg maju utk menjadi calon cawapres
1479,netral,"itu tendangan pinalti prabowo pokoknya fokus pd pangan&gizi murah,harga2 terjangkau, pertanian sbg produk unggulan negara. bhs millenial>egp  e' support jk hny sok2an. e'support hrus terafiliasi dg produk unggul, bukan cetakcetek gadgetðÿ™ˆ @kpu_id @bappenasri  â€¦","itu tendangan pinalti prabowo pokoknya fokus pd pangan&gizi murah,harga terjangkau, pertanian sbg produk unggulan negara. bhs millenial>egp  e' support jk hny sokan. e'support hrus terafiliasi dg produk unggul, bukan cetakcetek gadgetðÿ™ˆ @kpu_id @bappenasri  â€¦"
1482,negatif,"emang gue pikirin.... gue cuma mikir jd presiden soal kerja itu sih ga masalah, rakyat ind sih akan diem saja mbok sby ajah tidur mulu bisa 10 thn lha pa jokowi kerja keras malah ga dihargai, mendingan bobo deh... makanya wowo ga usah dipilih tau!","emang gue pikirin.... gue cuma mikir jd presiden soal kerja itu sih ga masalah, rakyat ind sih akan diem saja mbok sby ajah tidur mulu bisa  thn lha pa jokowi kerja keras malah ga dihargai, mendingan bobo deh... makanya wowo ga usah dipilih tau!"
1484,netral,"lah nalarnya jg di mana? yg dibahas ttg ekonomi makro, tp malah ngomongin mikro (ibu2 ngeluh harga2 pd naik), ra nyambung geblek. ibarat motong rumput mestinya pake cengkrong, ini malah pake gunting kuku.","lah nalarnya jg di mana? yg dibahas ttg ekonomi makro, tp malah ngomongin mikro (ibu ngeluh harga pd naik), ra nyambung geblek. ibarat motong rumput mestinya pake cengkrong, ini malah pake gunting kuku."
1487,negatif,pertanyaan 01 emang lebay sok milenial tapi 02 sayangnya goblok harusnya dibantah itu atau jelasin dgn bukti2 yg ada kalau game ol gak pengaruh pd ekonomi indonesia secara umum.,pertanyaan satu emang lebay sok milenial tapi dua sayangnya goblok harusnya dibantah itu atau jelasin dgn bukti yg ada kalau game ol gak pengaruh pd ekonomi indonesia secara umum.
1491,netral,"kalau ada kasus 1 dr 3 anak di ibukota tidak sarapan, probabilitasnya: 1. kelg nya tidak mentradisikan sarapan 2. kelg kurang mampu dan itu menjadi tggjwb gub dki 3. persoalan ekonomi bangsa 4. lainnya ...","kalau ada kasus satu dr  anak di ibukota tidak sarapan, probabilitasnya: satu. kelg nya tidak mentradisikan sarapan dua. kelg kurang mampu dan itu menjadi tggjwb gub dki . persoalan ekonomi bangsa . lainnya ..."
1492,positif,"lah jawab dong. kan ada pertanyaan tuh di atas. ada data? coba jelaskan pake analisis ilmu ekonomi. gitu. maaf ya, debatnya jokowi mah selalu ada data. bisa bedain kemakan hoax sma based on data? jgn2 di lo, data itu hoax dan hoax itu data? haha menarik.","lah jawab dong. kan ada pertanyaan tuh di atas. ada data? coba jelaskan pake analisis ilmu ekonomi. gitu. maaf ya, debatnya jokowi mah selalu ada data. bisa bedain kemakan hoax sma based on data? jgn di lo, data itu hoax dan hoax itu data? haha menarik."
1494,netral,"ardy merespon pernyataan yang dilontarkan capres 02 saat berdebat soal kondisi ekonomi indonesia yang dinilainya slah. bowo mengaku tdk menyalahkan jokowi,ini merupakan salah semua pihak, termasuk kesalahan presiden sebelum jokowi  prabowo salahkan sby","ardy merespon pernyataan yang dilontarkan capres dua saat berdebat soal kondisi ekonomi indonesia yang dinilainya slah. bowo mengaku tdk menyalahkan jokowi,ini merupakan salah semua pihak, termasuk kesalahan presiden sebelum jokowi  prabowo salahkan sby"
1498,netral,info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. jd utk penggemar 02 jangan salahkan jokowi lagi ya  @sukangetweet @bocahsosmed @saaebunglon prabowo salahkan sby,info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin terdahulu. jd utk penggemar dua jangan salahkan jokowi lagi ya  @sukangetweet @bocahsosmed @saaebunglon prabowo salahkan sby
1503,negatif,"info nih ketika paslon 01 bahas ekonomi makro scr global, paslon 02 jawabnya sprti anak bayi yg nggak ngerti apa2. hanya bisa lihat ini itu tp masih belajar utk memahami suatu pernyataan.  prabowo salahkan sby @jokowi.@sukangetweet @bocahsosmed @saaebunglon","info nih ketika paslon satu bahas ekonomi makro scr global, paslon dua jawabnya sprti anak bayi yg nggak ngerti apa. hanya bisa lihat ini itu tp masih belajar utk memahami suatu pernyataan.  prabowo salahkan sby @jokowi.@sukangetweet @bocahsosmed @saaebunglon"
1504,negatif,yg kami butuhkan adalah harga sembako yg terjangkau....bukam game mobile legend yg membuat anak2 kami malas beljar,yg kami butuhkan adalah harga sembako yg terjangkau....bukam game mobile legend yg membuat anak kami malas beljar
1505,negatif,"tanda2 ketololan seorang jokowi makin nampak... wkwkwk lagi debat serius soal urusan perekonomi rakyat di suatu bangsa malah pake maen2 bawa game bocah segala wkwkk tolol dipeliara terus jdnya makin dungu, planga plongo bikin malu bangsa !!!","tanda ketololan seorang jokowi makin nampak... wkwkwk lagi debat serius soal urusan perekonomi rakyat di suatu bangsa malah pake maen bawa game bocah segala wkwkk tolol dipeliara terus jdnya makin dungu, planga plongo bikin malu bangsa !!!"
1507,netral,tolong yang bilang jokowi gak ngerti ekonomi tonton dulu video ini  dan kalau kalian bener2 ngerti ekonomi bantah tu si ahli ekonom jokowi menang total debat,tolong yang bilang jokowi gak ngerti ekonomi tonton dulu video ini  dan kalau kalian bener ngerti ekonomi bantah tu si ahli ekonom jokowi menang total debat
1508,netral,"jokowi tanya e-sport mobile legends ke prabowo-sandi, 02 malah jawab turunkan harga 'rakyat susah' - tribun timur   â€¦","jokowi tanya e-sport mobile legends ke prabowo-sandi, dua malah jawab turunkan harga 'rakyat susah' - tribun timur   â€¦"
1510,netral,"@sandiuno jokowi bangun bendungan2, ctk sawah, tali air utk tingkatkan produk beras. bkn gagah2an begini caranya kerja, hrs bertahap,  saya akan bangun ekonomi segera dinikmati rakyat. enak aja spt balik tekapak tangan. memangnya punya lampu aladin","@sandiuno jokowi bangun bendungan, ctk sawah, tali air utk tingkatkan produk beras. bkn gagahan begini caranya kerja, hrs bertahap,  saya akan bangun ekonomi segera dinikmati rakyat. enak aja spt balik tekapak tangan. memangnya punya lampu aladin"
1513,netral,capres dan cawapres nomor urut 02 mengkritik mengenai kebijakan makro ekonomi yang diterapkan pemerintah indonesia. kritikan itu justru ditujukan pada pemerintahan sebelumnya.    @kpu_ri @kpu_id @bawaslu_ri @jokowi @jokowi_amin @prabowo @prabowo08 @sandiuno,capres dan cawapres nomor urut dua mengkritik mengenai kebijakan makro ekonomi yang diterapkan pemerintah indonesia. kritikan itu justru ditujukan pada pemerintahan sebelumnya.    @kpu_ri @kpu_id @bawaslu_ri @jokowi @jokowi_amin @prabowo @prabowo @sandiuno
1514,netral,"@prabowo gak tega nyalahin jokoei...krn rezim jkw tdk kreatif..hanya meneruskan yg lalu... kt ekonom...ekonomi kl hanya 5%, gak perlu pemerintah..?   â€¦","@prabowo gak tega nyalahin jokoei...krn rezim jkw tdk kreatif..hanya meneruskan yg lalu... kt ekonom...ekonomi kl hanya %, gak perlu pemerintah..?   â€¦"
1515,netral,jokowi: indonesia akan jadi negara dengan ekonomi terkuat ke-4.   â€¦,jokowi: indonesia akan jadi negara dengan ekonomi terkuat ke-.   â€¦
1517,netral,"pada debat ke-5 prabowo dinilai tidak hargai sby, demokrat walkout. koalisi prabohong retak","pada debat ke- prabowo dinilai tidak hargai sby, demokrat walkout. koalisi prabohong retak"
1518,netral,pemerintahan jokowi fokus pada pertumbuhan ekonomi berkeadilan - antara news  â€¦ @jokowi 2019pilih jokowi jokowi satukan indonesia jokowi putih menang jokowi nyata kerjanya jokowi khmakruf amin menang2019 jokowi menang total debat debat pilpres2019,pemerintahan jokowi fokus pada pertumbuhan ekonomi berkeadilan - antara news  â€¦ @jokowi pilih jokowi jokowi satukan indonesia jokowi putih menang jokowi nyata kerjanya jokowi khmakruf amin menang jokowi menang total debat debat pilpres
1519,positif,"01 sah 1 suara 17 april 2019,jokowi-amin...harga mati nkrðÿ‡®ðÿ‡©iðÿ’ªðÿ‘â˜ï¸âœšðÿ‡®ðÿ‡©","satu sah satu suara satu april satu,jokowi-amin...harga mati nkrðÿ‡®ðÿ‡©iðÿ’ªðÿ‘â˜ï¸âœšðÿ‡®ðÿ‡©"
1521,negatif,"mereka bilang rela ga di gaji. ya jelas, wong jadi presiden yg diincer bukan gaji. tapi proyek2nya dong...","mereka bilang rela ga di gaji. ya jelas, wong jadi presiden yg diincer bukan gaji. tapi proyeknya dong..."
1527,positif,"masyaaallah, baru kali ini seumur2 saya ada kandidat capres cawapres yang berjanji di depan rakyat indonesia tidak akan mengambil gajinya dan diserahkan kpd negara. subhanallah. bergetar hati saya sbg rakyat indonesia. 17april prabowo presiden ri","masyaaallah, baru kali ini seumur saya ada kandidat capres cawapres yang berjanji di depan rakyat indonesia tidak akan mengambil gajinya dan diserahkan kpd negara. subhanallah. bergetar hati saya sbg rakyat indonesia. april prabowo presiden ri"
1536,netral,sesuai kata pak ht & pak @prabowo arah ekonomi negara memang harus kembali ke uud45 harus ada protect tidak bisa di lepas secara bebas.   â€¦,sesuai kata pak ht & pak @prabowo arah ekonomi negara memang harus kembali ke uud harus ada protect tidak bisa di lepas secara bebas.   â€¦
1537,positif,ekonomi saat pak sby itu baik sama baiknya seperti ekonomi 1997. tapi kena dampak ekonomi global indonesia langsung krismon. fundamental itu yg ga dirapihin sama presiden setelah pak harto lengser sampe jokowi.   â€¦,ekonomi saat pak sby itu baik sama baiknya seperti ekonomi . tapi kena dampak ekonomi global indonesia langsung krismon. fundamental itu yg ga dirapihin sama presiden setelah pak harto lengser sampe jokowi.   â€¦
1540,negatif,apa krn prabowo ngomong gitu trus pert. ekonomi mandek d 5%?  atw krn prabowo juga impor terjadi saat panen raya?,apa krn prabowo ngomong gitu trus pert. ekonomi mandek d %?  atw krn prabowo juga impor terjadi saat panen raya?
1541,positif,"program yang mantap,  amburadul pemungutan pajak event pemerintah juga harus dibenahi,  pemunguran pph pasal 23, pph final , pph 21","program yang mantap,  amburadul pemungutan pajak event pemerintah juga harus dibenahi,  pemunguran pph pasal , pph final , pph "
1544,negatif,"sandi ngerti banget ekonomi mikro/makro, prabowo juga. si jae bacaannya sinchan, ipk di bawah 2 mana ngerti","sandi ngerti banget ekonomi mikro/makro, prabowo juga. si jae bacaannya sinchan, ipk di bawah dua mana ngerti"
1545,positif,"alhamdulillah sukses, mudah3an ekonomi syariah semakin maju kedepannya.","alhamdulillah sukses, mudahan ekonomi syariah semakin maju kedepannya."
