,sentimen,before,after
1363,netral,sandi janji tak ambil gaji prabowo kita ingin mengabdi,sandi janji tak ambil gaji prabowo kita ingin abdi
1366,negatif,exactly the same keluargaku juga bilang gaji gak bakal di naikin lagi buat pns kalo jokowi lagi sesungguhnya mereka cuma memikirkan diri sendiri dan hidup mereka tanpa memikirkan bahwa di indonesia bukan cuma ada pns lalu memakai kata kata rakyat indonesia,exactly the same keluarga juga bilang gaji gak bakal di naikin lagi buat pns kalo jokowi lagi sungguh mereka cuma pikir diri sendiri dan hidup mereka tanpa pikir bahwa di indonesia bukan cuma ada pns lalu pakai kata kata rakyat indonesia
1367,negatif,perekonomian hancur gara presiden terdahulu bukan salah pak pak jokowi prabowo salahkan sby,ekonomi hancur gara presiden dahulu bukan salah pak pak jokowi prabowo salah sby
1368,positif,jika negara dipimpin oleh orang yg ahli strategi pertahanan militer bersanding dengan ahli ekonomi insya allah akan terwujud negara yang berdaulat adil dan makmur aprilpeople power prabowo sandi presiden ganti presiden,jika negara pimpin oleh orang yg ahli strategi tahan militer sanding dengan ahli ekonomi insya allah akan wujud negara yang daulat adil dan makmur aprilpeople power prabowo sandi presiden ganti presiden
1369,negatif,pantesan dia bilang dia gamau ambil gajinya ternyata buat lunasin ini toe ma amang bagak do hatami asa unang tersakiti rakyat na mamillit ho salam waras ma sian au jokowi dua periode,pantesan dia bilang dia gamau ambil gaji nyata buat lunasin ini toe ma amang bagak do hatami asa unang sakit rakyat na mamillit ho salam waras ma sian au jokowi dua periode
1370,negatif,min blgin pakde mu makany baca buku yg bermanfaat jgn main game mobile legend aja ga geli lu smalam denger dia ngasih kuliah ekonomi makro ngasal,min blgin pakde mu makany baca buku yg manfaat jgn main game mobile legend aja ga geli lu smalam denger dia ngasih kuliah ekonomi makro ngasal
1371,negatif,selama tahun pak jokowi persiden tdk melakukan tekanan yg cukup keras me menteri ekonomi terutama sri muliani mestinya tanya menteri kenapa bnyk pembangunan infrastruktur triliunan uang dibenamkan tapi pertumbuhan hanya saya bisa jawab,lama tahun pak jokowi persiden tdk laku tekan yg cukup keras me menteri ekonomi utama sri muliani mesti tanya menteri kenapa bnyk bangun infrastruktur triliun uang benam tapi tumbuh hanya saya bisa jawab
1372,negatif,anak kecanduan game kok yg disalahin pemerintah yg salah hrsny siapa hayoo konteks pak jokowi bukan kecanduan game tapi mau majuin ekonomi skr buanyaakk banget alternatif bidang usahanya harusnya walaupun udah emak pemahaman konteks wawasannya tetep dijaga ya bu,anak candu game kok yg disalahin perintah yg salah hrsny siapa hayoo konteks pak jokowi bukan candu game tapi mau majuin ekonomi skr buanyaakk banget alternatif bidang usaha harus walaupun udah emak paham konteks wawas tetep jaga ya bu
1375,netral,prabowo sebut ekonomi indonesia salah arah kesalahan terdahulu,prabowo sebut ekonomi indonesia salah arah salah dahulu
1376,negatif,bagaimana menurut anda terkait pernyataan prabowo yg bilang indonesia harus mencontoh perekonomian di china bagaimana analisis underwhat condition nya terus empirical mechanism nya bagaimana temporal location bagaiamana mohon dijawab ya siapa tau keluar pas uas wkwkwk,bagaimana turut anda kait nyata prabowo yg bilang indonesia harus contoh ekonomi di china bagaimana analisis underwhat condition nya terus empirical mechanism nya bagaimana temporal location bagaiamana mohon jawab ya siapa tau keluar pas uas wkwkwk
1378,netral,prabowo sandi jika terpilih gajinya tidak akan di ambil tapi akan di sumbangkan ke kaum duafa,prabowo sandi jika pilih gaji tidak akan di ambil tapi akan di sumbang ke kaum duafa
1379,positif,kami para pemain mobile legend dan pubg seindonesia mendukung penuh pak jokowi menjadi presiden sport karena hanya bapak yang peduli pada nasib kami mudah mudahan harga diamond uc menjadi murah terjangkau oleh,kami para main mobile legend dan pubg indonesia dukung penuh pak jokowi jadi presiden sport karena hanya bapak yang peduli pada nasib kami mudah mudah harga diamond uc jadi murah jangkau oleh
1380,negatif,om wowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi tetapi juga presiden presiden sebelumnya wah kacau prabowo salahkan sby bocahsosmed sukangetweet saaebunglon,om wowo sebut salah arah ekonomi indonesia tidak semata salah jokowi tetapi juga presiden presiden belum wah kacau prabowo salah sby bocahsosmed sukangetweet saaebunglon
1381,negatif,the real duo plonga plongo ngurus negara mau pake ekonomi mikro kelas rumah tangga makanya mandala airlines bangkrut pabrik kertas di berau bangkrut juga,the real duo plonga plongo ngurus negara mau pake ekonomi mikro kelas rumah tangga makanya mandala airlines bangkrut pabrik kertas di rau bangkrut juga
1383,negatif,prabowo salahkan sby pak jokowi menjelaskan apa yang telah capres dua paparkan dalam persoalan keuangan dan investasi itu sangat membahayakan dan sangat di luar nalar yang akan mengakibatkan shock ekonomi tentunya kita tidak ingin hal itu terjadi,prabowo salah sby pak jokowi jelas apa yang telah capres dua papar dalam soal uang dan investasi itu sangat bahaya dan sangat di luar nalar yang akan akibat shock ekonomi tentu kita tidak ingin hal itu jadi
1384,netral,pak wowo dalam debat mengatakan orientasi ekonomi indonesia tidak berada di jalur yg benar akibat ulah presiden sebelum pak jokowi jokowi tidak bersalah prabowo salahkan sby jokowi tidak bersalah,pak wowo dalam debat kata orientasi ekonomi indonesia tidak ada di jalur yg benar akibat ulah presiden belum pak jokowi jokowi tidak salah prabowo salah sby jokowi tidak salah
1385,netral,dalam debat om wowo menilai kegagalan perekonomian saat ini bukan hanya menjadi tanggung jawab capres petahana jokowi wah kacau prabowo salahkan sby bocahsosmed sukangetweet saaebunglon,dalam debat om wowo nilai gagal ekonomi saat ini bukan hanya jadi tanggung jawab capres tahana jokowi wah kacau prabowo salah sby bocahsosmed sukangetweet saaebunglon
1386,netral,harga tiket pesawat yang tinggi telah mengurungkan banyak niat orang melakukan pencoblosan dimana terdaftar sebagai pemilih artinya hak suara mereka hilang karena tidak mampu membeli tiket pesawat sementara tidak bisa melalui jalan darat jokowi budikaryas kemenhub,harga tiket pesawat yang tinggi telah urung banyak niat orang laku coblos mana daftar bagai pilih arti hak suara mereka hilang karena tidak mampu beli tiket pesawat sementara tidak bisa lalu jalan darat jokowi budikaryas kemenhub
1387,negatif,kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak termasuk presiden sebelum jokowi lah ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan menyalahkan presiden terdahulu prabowo salahkan sby,kata wowo salah arah ekonomi yang akibat jadi deindustrialisasi adalah salah semua pihak masuk presiden belum jokowi lah ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan salah presiden dahulu prabowo salah sby
1388,negatif,bapak sumantri dari senayan curhat sama saya jaman sebelum jokowi presiden harga pajama drive cuma ribu sekarang jadi ribu,bapak sumantri dari senayan curhat sama saya jaman belum jokowi presiden harga pajama drive cuma ribu sekarang jadi ribu
1389,negatif,pak sandi mohon dicatat pak keluhan saya ponidibiar beso bapak bisa sampaikan di pidato atau mana saya mengeluh di rejim ini harga rolex kok naik naik terus dan persediannya utk type tertentu kok kosong trus pak dengarkan keluhan pak ponidi dan temen seindonesia,pak sandi mohon catat pak keluh saya ponidibiar beso bapak bisa sampai di pidato atau mana saya keluh di rejim ini harga rolex kok naik naik terus dan dian utk type tentu kok kosong trus pak dengar keluh pak ponidi dan temen indonesia
1390,netral,ternyata ini kelemahan prabowo dan sandi tak disangka warta ekonomi,nyata ini lemah prabowo dan sandi tak sangka warta ekonomi
1391,negatif,ferdinand haean kami iba sby tidak di hargai oleh prabowo kami rakyat saja begitu menghargai beliau krn telah memimpin bangsa ini selama tahun tentunya banyak hal yg sdh di lakukan terhadap bangsa ini tak akan ada anak buah yg tidak marah jika bosny,ferdinand haean kami iba sby tidak di harga oleh prabowo kami rakyat saja begitu harga beliau krn telah pimpin bangsa ini lama tahun tentu banyak hal yg sdh di laku hadap bangsa ini tak akan ada anak buah yg tidak marah jika bosny
1392,netral,pengusaha puji kinerja ekonomi di era jokowi indonesia maju kerja nyata jokowi,usaha puji kerja ekonomi di era jokowi indonesia maju kerja nyata jokowi
1393,netral,wowo dalam debat mengatakan orientasi ekonomi indonesia tidak berada di jalur yang benar akibat ulah presiden sebelum pak jokowi prabowo salahkan sby,wowo dalam debat kata orientasi ekonomi indonesia tidak ada di jalur yang benar akibat ulah presiden belum pak jokowi prabowo salah sby
1394,negatif,gaji kecil gadiambil tp tunjangan milyaran bln diambil kan munafik jd pres bisa kkn monopoli markup lunasin utng petusahaan wo rugi uno saratoga rugi urus perusahaan sj rugi ntar urus neg punah menang radikal orba aseng berkuasa wo win pancasi lavs kilafah war wo win ind punah,gaji kecil gadiambil tp tunjang milyaran bln ambil kan munafik jd pres bisa kkn monopoli markup lunasin utng petusahaan wo rugi uno saratoga rugi urus usaha sj rugi ntar urus neg punah menang radikal orba aseng kuasa wo win pancasi lavs kilafah war wo win ind punah
1395,positif,sudah terbukti di wagub dki gaji gak diambil emang debat jualan bakso anaknya diangkat saham games juga diangkat emang rakyat kenyang main games kocak betul kelas presiden,sudah bukti di wagub dki gaji gak ambil emang debat jual bakso anak angkat saham games juga angkat emang rakyat kenyang main games kocak betul kelas presiden
1397,netral,ketua tkn jokowi khmarufamin erick thohir menyayangkan pernyataan calon oposisi om wowo yang menyalahkan para presiden sebelum jokowi soal perekonomian negara wah kacau prabowo salahkan sby bocahsosmed sukangetweet saaebunglon,ketua tkn jokowi khmarufamin erick thohir sayang nyata calon oposisi om wowo yang salah para presiden belum jokowi soal ekonomi negara wah kacau prabowo salah sby bocahsosmed sukangetweet saaebunglon
1398,positif,gaji prabowo dan sandi akan disumbangkan inilah pemimpin ganti presiden,gaji prabowo dan sandi akan sumbang ini pimpin ganti presiden
1399,negatif,ketika petinggi partai demokrat menerima kenyataan hinaan prabowo terhadap sby itu pertanda sby sdh tidak di hargai oleh kadernya dan marwah partai demokrat jatuh tersungkur dan mencederai perjuangan demokrat,ketika petinggi partai demokrat terima nyata hina prabowo hadap sby itu tanda sby sdh tidak di harga oleh kader dan marwah partai demokrat jatuh sungkur dan cedera juang demokrat
1400,netral,jokowi prabowo takut blunder masalah ekonomi tak terkupas debat pilpres debat terakhir pilpres,jokowi prabowo takut blunder masalah ekonomi tak kupas debat pilpres debat akhir pilpres
1401,positif,sy paham maksuf pak prabowo dia tdk bermaksud untuk serang pak sbyudhoyono dia hny menyampaikan bhw strategi ekonominya hrs dirubah dr sistem lama masa sby pertumbuhan bagus itu lbh diaebabkan sby py posisi kuat secara politik sehingga keepmimpinannya masih efektif stabil,sy paham maksuf pak prabowo dia tdk maksud untuk serang pak sbyudhoyono dia hny sampai bhw strategi ekonomi hrs rubah dr sistem lama masa sby tumbuh bagus itu lbh diaebabkan sby py posisi kuat cara politik sehingga keepmimpinannya masih efektif stabil
1402,netral,kalau terpilih prabowo sandi tidak akan pernah ambil gaji via idntimes,kalau pilih prabowo sandi tidak akan pernah ambil gaji via idntimes
1403,positif,apa bisa dengar lae poltak kan kupingnya sudah di potong uups janji palsu debat semalam membuktikan yang cerdas dan ikhlas untuk negara ini siapa prabowo sandi kalau terpilih gajinya buat rakyat,apa bisa dengar lae poltak kan kuping sudah di potong uups janji palsu debat malam bukti yang cerdas dan ikhlas untuk negara ini siapa prabowo sandi kalau pilih gaji buat rakyat
1404,negatif,kenaikan gaji kalian dirapel besok cuma naik itupun hanya sekali selama tahun rezim dungu berkuasa sementara akumulasi inflasi selama tahun itu jadi kenaikan gaji kalian masih tekor demikian info dari jeng sri,naik gaji kalian rapel besok cuma naik itu hanya sekali lama tahun rezim dungu kuasa sementara akumulasi inflasi lama tahun itu jadi naik gaji kalian masih tekor demikian info dari jeng sri
1406,positif,sdh seharusnya kok malah duluan aku ya memutuskan memilih jokowi dgn seorang yg tahu banyak tentang ekonomi indonesia,sdh harus kok malah duluan aku ya putus pilih jokowi dgn orang yg tahu banyak tentang ekonomi indonesia
1407,negatif,im just gonna express my confussion sige why is jokowi kekeuh that prabowo and sandi gak ngerti macro micro economy when sandi udh berkecimpung di dunia ekonomi all his life masih bingung banget,im just gonna express my confussion sige why is jokowi kekeuh that prabowo and sandi gak ngerti macro micro economy when sandi udh kecimpung di dunia ekonomi all his life masih bingung banget
1408,netral,bila menang pilpres prabowo sandi janji tidak ambil gaji via bali netizen,bila menang pilpres prabowo sandi janji tidak ambil gaji via bal netizen
1409,netral,video jokowi sebut nilai ekonomi gamers capai belasan triliun indonesia maju kerja nyata jokowi,video jokowi sebut nilai ekonomi gamers capai bas triliun indonesia maju kerja nyata jokowi
1411,netral,bumn kuat sebagai benteng ekonomi tusuk prabowo sandi,bumn kuat bagai benteng ekonomi tusuk prabowo sandi
1412,netral,hal yg sama digunakan senjata pendukung paslon dua menyerang nawacita presiden jokowi framing beliau ingkar janji mengabaikan obyektivitas beratnya tekanan ekonomi dunia yg tdk kondusif,hal yg sama guna senjata dukung paslon dua serang nawacita presiden jokowi framing beliau ingkar janji abai obyektivitas berat tekan ekonomi dunia yg tdk kondusif
1413,negatif,aneh sekelas fadlin zon kaya emak yg ga ada gawean mulut nya lemeess mendukung pilihan boleh aza tapi gak segitunya juga kali jadi apa di comen wakil rakyat nya aja gak bisa mencontohkan kepada rakyat untuk bisa menghargai pemimpin negara nya,aneh kelas fadlin zon kaya emak yg ga ada gawean mulut nya lemeess dukung pilih boleh aza tapi gak segitunya juga kali jadi apa di comen wakil rakyat nya aja gak bisa contoh kepada rakyat untuk bisa harga pimpin negara nya
1414,netral,pak prabowo sandiuno boleh ya pak nanti sebagian gaji bapak didonasikan ke saya buat nerusin sekolah,pak prabowo sandiuno boleh ya pak nanti bagi gaji bapak donasi ke saya buat nerusin sekolah
1415,netral,yang jadi pokok penting dari pertanyaan pak jokowi itu industri ekonomi digital sport seperti mobile legend hanya contoh dalam industri ekonomi digital,yang jadi pokok penting dari tanya pak jokowi itu industri ekonomi digital sport seperti mobile legend hanya contoh dalam industri ekonomi digital
1416,positif,kreatip nian petani kita buat bpk prabowo sandi jangan cuma turunkan harga sembako tapi tingkatkan pendapatan petani sbg produsen saya yakin bpk punya rumusnya kami petani siap memdukung swasembada pangan,kreatip nian tani kita buat bpk prabowo sandi jangan cuma turun harga sembako tapi tingkat dapat tani sbg produsen saya yakin bpk punya rumus kami tani siap memdukung swasembada pangan
1417,netral,pernyataan capres prabowo bhwa kesalahan ekonomi di indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana jokowi tp kesalahan presiden sebelumnya membuat banyak orang terkejut krn seolah prabowo salahkan sby juga,nyata capres prabowo bhwa salah ekonomi di indonesia saat ini jadi bukan semata karena salah calon presiden tahana jokowi tp salah presiden belum buat banyak orang kejut krn olah prabowo salah sby juga
1418,negatif,wah bisa dimasalahin sama kampret neh tp nggak tau juga neh wkwkwkwk prabowo ingin pertumbuhan ekonomi dua digit fadli zon itu sulit tapi,wah bisa dimasalahin sama kampret neh tp nggak tau juga neh wkwkwkwk prabowo ingin tumbuh ekonomi dua digit fadli zon itu sulit tapi
1419,netral,setelah prabowo terpilih menjadi presiden lakukan audit menyeluruh kepada twitterid atas seluruh kewajibannya kepada indonesia termasuk seluruh kewajiban perpajakannya,telah prabowo pilih jadi presiden laku audit seluruh kepada twitterid atas seluruh wajib kepada indonesia masuk seluruh wajib paja
1420,negatif,semalam tiap jae omong ttg ekonomi prabowo sandi cuma senyum simpul itu tandanya apa om,malam tiap jae omong ttg ekonomi prabowo sandi cuma senyum simpul itu tanda apa om
1421,positif,pertama dlm sejarah indonesia presiden dan wakil presiden tidak ambil gaji malah diserahkan pd negara dan mungkin ini yg pertama di dunia yg keduanya tidak ambil gaji barokallah prabowo dan sandiuno semoga amanah demi masa depan negara prabowo presiden ri,pertama dlm sejarah indonesia presiden dan wakil presiden tidak ambil gaji malah serah pd negara dan mungkin ini yg pertama di dunia yg dua tidak ambil gaji barokallah prabowo dan sandiuno moga amanah demi masa depan negara prabowo presiden ri
1422,positif,sandiuno prabowo yth pak prabowo dan pak sandy hari hati kami ketika bapak berkomitmen tidak mengambil gaji jika terpilih nanti semoga allah menjadikan bapak berdua pemimpin umat pemimpin bangsa yg amanah amiin,sandiuno prabowo yth pak prabowo dan pak sandy hari hati kami ketika bapak komitmen tidak ambil gaji jika pilih nanti moga allah jadi bapak dua pimpin umat pimpin bangsa yg amanah amiin
1423,positif,kalau niatan mau memajukan pengembang lokal itu bagus danai riset dan pengembangan game mereka bisa mulai dr game android itu baru bisa mengembangkan ekonomi seperti digital happynes dgn dreadout atau touchten dengan game androidnya dan game mereka bkan game sport,kalau niat mau maju kembang lokal itu bagus dana riset dan kembang game mereka bisa mulai dr game android itu baru bisa kembang ekonomi seperti digital happynes dgn dreadout atau touchten dengan game androidnya dan game mereka bkan game sport
1424,positif,allah swt sdh begitu baik kpd prabowo sandi msyarakat indonesia telah memberi ruang seluas luasna kami brkomitmen brdua utk kami tdk akan mengambil gaji serupiah pun jika kami mendptkan amanah ini kami akan mberikannya kpd negara kaum yatim kaum duafa tpstusuk prabowo sandi,allah swt sdh begitu baik kpd prabowo sandi msyarakat indonesia telah beri ruang luas luasna kami brkomitmen brdua utk kami tdk akan ambil gaji rupiah pun jika kami mendptkan amanah ini kami akan mberikannya kpd negara kaum yatim kaum duafa tpstusuk prabowo sandi
1426,negatif,pakta integritas wo pulangkan nb brizik jd menag kilafah bebaskan ulama kriminal prabowoketurunan kafir cina monster hpl psl tp wo uno orba kuasai lahan luas simpan di panama serakah ga nasionalis gaji gadiambil tp tunjangan milyaran bln diambil munafik menang radikal orba aseng berkuasa,pakta integritas wo pulang nb brizik jd menag kilafah bebas ulama kriminal prabowoketurunan kafir cina monster hpl psl tp wo uno orba kuasa lahan luas simpan di panama serakah ga nasionalis gaji gadiambil tp tunjang milyaran bln ambil munafik menang radikal orba aseng kuasa
1427,negatif,berbanding terbalik sama faktanya bahwa wowo sama sandi menerima sumbangan dari rakyat untuk kampanye apa ga malu dengan komment mereka yg ga mau menerima gaji tapi untuk kampanye aja mereka mengharapkan sumbangan dari rakyat,banding balik sama fakta bahwa wowo sama sandi terima sumbang dari rakyat untuk kampanye apa ga malu dengan komment mereka yg ga mau terima gaji tapi untuk kampanye aja mereka harap sumbang dari rakyat
1428,positif,mereka cm minta kejelasan gaji mreka thn trkhr ke prabowo karna sebagai pemilik perusahaan skrng klo perusahaan trsbt dimiliki asingg dah dipecat smua tu buruh diganti tka lebih parah lagi nantinyaa makanyaa prabowo nyelametin perusahaan trsbt demii indonesia,mereka cm minta jelas gaji mreka thn trkhr ke prabowo karna bagai milik usaha skrng klo usaha trsbt milik asingg dah pecat smua tu buruh ganti tka lebih parah lagi nantinyaa makanyaa prabowo nyelametin usaha trsbt demi indonesia
1429,positif,cebong cebong masalah pidato prabowo menyalahkan kita semua tentang arah ekonomi digoreng terus koalisi adil makmur itu negarawan semua pola pikirnya maju ke depan klw memang ada yg salah dari dulu ya harus diperbaiki bukan diteruskan,cebong cebong masalah pidato prabowo salah kita semua tentang arah ekonomi goreng terus koalisi adil makmur itu negarawan semua pola pikir maju ke depan klw memang ada yg salah dari dulu ya harus baik bukan terus
1431,negatif,denger tuh pak jae nanti gaji dari pak prabowo dan sandiaga gak akan diambil diserahkan kepada fakir miskin dan orang yang tidak mampu gak kayak ente kekayaan nya nambah banyak,denger tuh pak jae nanti gaji dari pak prabowo dan sandiaga gak akan ambil serah kepada fakir miskin dan orang yang tidak mampu gak kayak ente kaya nya nambah banyak
1432,netral,prabowo sandi kami komit tidak mengambil gaji allah swt begitu baik kepada prabowo sandi indonesia memberikan keleluasan kepada kami kami komit tidak mengambil gaji kami akan setorkan kepada negara sandiuno tusuk prabowo sandi,prabowo sandi kami komit tidak ambil gaji allah swt begitu baik kepada prabowo sandi indonesia beri luas kepada kami kami komit tidak ambil gaji kami akan setor kepada negara sandiuno tusuk prabowo sandi
1433,netral,jokowi jagokan kawasan khusus ekonomi pariwisata,jokowi jago kawasan khusus ekonomi pariwisata
1434,netral,jokowi memantabkan ekonomi prabowo salahkan lalu,jokowi memantabkan ekonomi prabowo salah lalu
1435,negatif,beneran gk akan ambil gaji sumpah pocong dulu sblm berjanji gmn,beneran gk akan ambil gaji sumpah pocong dulu sblm janji gmn
1436,negatif,ga masuk otak lu pak jokowi nanya ekonomi digital di bidang sport perputaran uangnya besar hadiah sport bisa di atas lebih pemerintah mau memungut pajak dari situ kalo nonton debat itu perhatiin bos,ga masuk otak lu pak jokowi nanya ekonomi digital di bidang sport putar uang besar hadiah sport bisa di atas lebih perintah mau mungut pajak dari situ kalo nonton debat itu perhatiin bos
1437,negatif,tema debat semalam itu tentang perekonomian kenapa paslon melenceng nanyain mobilelegend pubg rakyat butuh hargasembakomurah hargabbmmurah listrikmurah bukan main game apa main game gratis kapal oleng jendral prabowo sandiuno kuotamahal,tema debat malam itu tentang ekonomi kenapa paslon lenceng nanyain mobilelegend pubg rakyat butuh hargasembakomurah hargabbmmurah listrikmurah bukan main game apa main game gratis kapal oleng jendral prabowo sandiuno kuotamahal
1438,negatif,siap inflasi ekonomi kalo semua bahan dimurahin dikira bahan dimurahin adalah jawaban yg tepat,siap inflasi ekonomi kalo semua bahan dimurahin kira bahan dimurahin adalah jawab yg tepat
1439,negatif,gaji boleh ga diambil tp nanti semua perusahaan pribadi untungny berkali lipat mau bikin ap di mudahin ala orba kali yah sekeluarga jadi kaya melintir,gaji boleh ga ambil tp nanti semua usaha pribadi untungny kali lipat mau bikin ap di mudahin ala orba kali yah keluarga jadi kaya melintir
1440,netral,erizeli jely bandaro admin hrs perbedaan sikap dalam debat kajian dari debat capres apa yang dimaksud jokowi dengan istilah makro makro itu adalah kebijakan ekonomi makro atau makroekonomi yang meliat,erizeli jely bandaro admin hrs beda sikap dalam debat kaji dari debat capres apa yang maksud jokowi dengan istilah makro makro itu adalah bijak ekonomi makro atau makroekonomi yang liat
1441,negatif,dalam debat jokowi melakukan kesalahan fatal seharusnya jokowi juga bilang bahwa harga listrik indonesia adalah salah satu yg termurah di dunia ingat bahwa yg nonton acara debat adalah juga rakyat yg wawasannya sedikit mereka pasti simpati ke sandi,dalam debat jokowi laku salah fatal harus jokowi juga bilang bahwa harga listrik indonesia adalah salah satu yg murah di dunia ingat bahwa yg nonton acara debat adalah juga rakyat yg wawas sedikit mereka pasti simpati ke sandi
1442,netral,junjungannya tahu ekonomi makro main mobile legend deh your turn bro,junjung tahu ekonomi makro main mobile legend deh your turn bro
1444,negatif,prabowo salahkan sby info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tp salah pemimpin terdahulu jd utk penggemar dua jgn salahkan jokowi lagi ya sukangetweet bocahsosmed saaebunglon,prabowo salah sby info nih ps bilang debat ada ekonomi indonesia saat ini bukan salah jokowi tp salah pimpin dahulu jd utk gemar dua jgn salah jokowi lagi ya sukangetweet bocahsosmed saaebunglon
1445,positif,pulang dr lihat penampilan bp prabowo dan sandiuno aduh senang banget ndak ambil gaji gitu masyaalloh,pulang dr lihat tampil bp prabowo dan sandiuno aduh senang banget ndak ambil gaji gitu masyaalloh
1446,netral,empat kritik prabowo soal ekonomi terhadap jokowi di debat kelima,empat kritik prabowo soal ekonomi hadap jokowi di debat lima
1447,positif,betul bu jadi salahin ibu yg pd males ngurus anak ya bukan karena gak mampu secara ekonomi berarti salah persepsi nih anies dan pak prabowo,betul bu jadi salahin ibu yg pd males ngurus anak ya bukan karena gak mampu cara ekonomi arti salah persepsi nih anies dan pak prabowo
1448,positif,closing yang cetar membahana mau cari kerja gampang mau pemerintahan bersih mau harga harga bahan pokok terjangkau mau harga listrik turun mau bpjs diperbaiki ayok ke tps tusuk prabowo sandi tusuk prabowo sandi prabowo sandiuno,closing yang cetar bahana mau cari kerja gampang mau perintah bersih mau harga harga bahan pokok jangkau mau harga listrik turun mau bpjs baik ayok ke tps tusuk prabowo sandi tusuk prabowo sandi prabowo sandiuno
1449,netral,prabowo sandi pasangan militer dan ekonomi sesuai kebutuhan bangsa utk saat ini dan kedepannya,prabowo sandi pasang militer dan ekonomi sesuai butuh bangsa utk saat ini dan depan
1450,positif,info nih semakin mantap pilih jokowi ketika paslon satu bahas ekonomi makro secara global paslon dua jawabnya seperti anak bayi yang nggak ngerti apa sukangetweet bocahsosmed saaebunglon prabowo salahkan sby,info nih makin mantap pilih jokowi ketika paslon satu bahas ekonomi makro cara global paslon dua jawab seperti anak bayi yang nggak ngerti apa sukangetweet bocahsosmed saaebunglon prabowo salah sby
1451,positif,mksd jkw bgs ingin mengembangkan ekonomi digital termasuk game maksud prbwo jg bgs ingin mngembngkn sport tapi fokus prbowo ingin prbaiki dlu hal mndasar sperti pangan utk seluruh rakyat trmsuk para gamers yg menikmati game kan hnya sglntir tp pangan utk smua rakyat,mksd jkw bgs ingin kembang ekonomi digital masuk game maksud prbwo jg bgs ingin mngembngkn sport tapi fokus prbowo ingin prbaiki dlu hal mndasar sperti pangan utk seluruh rakyat trmsuk para gamers yg nikmat game kan hnya sglntir tp pangan utk smua rakyat
1452,positif,capres dua bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tapi salah pemimpin terdahulu jd utk penggemar dua jangan salahkan pak jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi tapi prabowo salahkan sby,capres dua bilang debat ada ekonomi indonesia saat ini bukan salah jokowi tapi salah pimpin dahulu jd utk gemar dua jangan salah pak jokowi lagi ya krn bos udah bilang itu bukan salah jokowi tapi prabowo salah sby
1453,negatif,mau ngapain juga gaji yg cuma beberapa juta itu tp kl tunjangan jabatan yg beratus juta pasti ambil yakan,mau ngapain juga gaji yg cuma beberapa juta itu tp kl tunjang jabat yg atus juta pasti ambil yakan
1454,netral,prabowo sandi janji tak ambil gaji jika terpilih,prabowo sandi janji tak ambil gaji jika pilih
1455,positif,clossing statement prabowo sandi subhanallah tidak akan ambil gaji serupiah pun gaji akan diberikan kpd kaum dhuafa yatim piatu subhanallah melaksanakan pakta integritas hasil itjima ulama masya allah allahu akbar berani pilih,clossing statement prabowo sandi subhanallah tidak akan ambil gaji rupiah pun gaji akan beri kpd kaum dhuafa yatim piatu subhanallah laksana pakta integritas hasil itjima ulama masya allah allahu akbar berani pilih
1456,positif,yes saya akan memilih capres dan cawapres yang nggak akan mengambil gaji satu rupiah pun april ke tps kuy tusuk prabowo debat final pilpres hoax jkw menang total debat,yes saya akan pilih capres dan cawapres yang nggak akan ambil gaji satu rupiah pun april ke tps kuy tusuk prabowo debat final pilpres hoax jkw menang total debat
1458,netral,ekonomi salah arah prabowo salahkan presiden presiden sebelum jokowi prabowo salahkan sby,ekonomi salah arah prabowo salah presiden presiden belum jokowi prabowo salah sby
1459,positif,alhamdulillah smoga terlaksana cita janji tak ambil gaji jika menang pilpres prabowo bukti kita tulus prabowo sandi menang debat hoax jkw menang total debat,alhamdulillah smoga laksana cita janji tak ambil gaji jika menang pilpres prabowo bukti kita tulus prabowo sandi menang debat hoax jkw menang total debat
1460,positif,jika terpilih prabowo sandiaga janji tak ambil gaji gak ada yg kek beginian di tetangga sebelah mantul bang,jika pilih prabowo sandiaga janji tak ambil gaji gak ada yg kek begini di tetangga belah mantul bang
1461,positif,setuju pak jokowi nomer satu adalah persatuan bangsa urusan presiden nomer dua saja nkri harga mati merdeka,tuju pak jokowi nomer satu adalah satu bangsa urus presiden nomer dua saja nkri harga mati merdeka
1462,positif,setuju bang sandi emg paham betul soal ekonomi pak prabowo paham betul masalah pertahanan dan keamanan pas pokoknya,tuju bang sandi emg paham betul soal ekonomi pak prabowo paham betul masalah tahan dan aman pas pokok
1463,netral,pak jokowi semalam tanya soal sport sebenarnya arahnya mau ke perkembangan investasi ekonomi digital tapi dijawab dengan kebutuhan pangan,pak jokowi malam tanya soal sport benar arah mau ke kembang investasi ekonomi digital tapi jawab dengan butuh pangan
