,sentimen,before,after
1314,positif,nih pak presiden dan panglima tertinggi yang sebenarnya yg bisa menghargai pendahulunya @sbyudhoyono @prabowo  https://twitter.com/andiarief__/status/1117262020338831360â â€¦,nih pak presiden dan panglima tertinggi yang sebenarnya yg bisa menghargai pendahulunya @sbyudhoyono @prabowo   â€¦
1315,positif,"hmmm, capres 02 bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tapi salah pemimpin2 terdahulu. jd utk penggemar 02 jangan salahkan jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi. https://bit.ly/2uyaoirâ prabowo salahkan sby","hmmm, capres 02 bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tapi salah pemimpin2 terdahulu. jd utk penggemar 02 jangan salahkan jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi.  prabowo salahkan sby"
1316,netral,"om wowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yg benar akibat ulah presiden2 sebelum pak @jokowi. https://bit.ly/2pbab5sâ prabowo salahkan sby","om wowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yg benar akibat ulah presiden2 sebelum pak @jokowi.  prabowo salahkan sby"
1319,positif,100% gaji presiden dan wapres di sedekahkan ðÿ˜ðÿ˜ ayo semua ke tps...!! tusuk prabowo sandi !! minggudepan presiden baru ðÿ˜ðÿ˜ https://www.facebook.com/1627388573/posts/10212206941561882/â â€¦,100% gaji presiden dan wapres di sedekahkan ðÿ˜ðÿ˜ ayo semua ke tps...!! tusuk prabowo sandi !! minggudepan presiden baru ðÿ˜ðÿ˜  â€¦
1325,positif,"@jokowi @prabowo pak,siapapun yg jadi presiden,gaji nya ambil saja. wong itu hak njenengan. yang penting kerja njenengan pas jadi presiden itu!  https://twitter.com/tempodotco/status/1117254406846631937â â€¦","@jokowi @prabowo pak,siapapun yg jadi presiden,gaji nya ambil saja. wong itu hak njenengan. yang penting kerja njenengan pas jadi presiden itu!   â€¦"
1327,positif,pdip punya karisma tersendiri melindungi .mengayomi.  menegakkan keadilan  memberantas korupsi  mengutamakan kepentingan umum  memjunjung tinggi  idiologi.pancasila  uud.45 .nkri harga mati. membangun demokrasi  yang merata. seadil adilnya  mendukung sepenuhnya bpk jokowi amin.  https://twitter.com/subangkitz/status/1117108056637050880â â€¦,pdip punya karisma tersendiri melindungi .mengayomi.  menegakkan keadilan  memberantas korupsi  mengutamakan kepentingan umum  memjunjung tinggi    uud.45 .nkri harga mati. membangun demokrasi  yang merata. seadil adilnya  mendukung sepenuhnya bpk jokowi amin.   â€¦
1331,netral,"e-sport emang bisnis besar, tapi lo perhatiin juga negara developer game e-sport itu rata2 pondasi ekonomi kerakyatan negaranya udah bagus.dan kebanyakan dari mereka nggak terlalu membutuhkan dukungan pemerintah sudah bisa membesarkan dirinya. contoh prc, taiwan, singapore, dll","e-sport emang bisnis besar, tapi lo perhatiin juga negara developer game e-sport itu rata2 pondasi ekonomi kerakyatan negaranya udah  kebanyakan dari mereka nggak terlalu membutuhkan dukungan pemerintah sudah bisa membesarkan dirinya. contoh prc, taiwan, singapore, dll"
1332,negatif,wkwk kasian banget si loe.. biar kepilih janjiin dlu ðÿ˜‚ðÿ˜‚ðÿ˜‚ kaga digaji lagi ðÿ˜‚ðÿ˜‚ðÿ˜‚ maksain banget @prabowo @sandiuno https://twitter.com/jkfc23456789/status/1117135677605343232â â€¦,wkwk kasian banget si loe.. biar kepilih janjiin dlu ðÿ˜‚ðÿ˜‚ðÿ˜‚ kaga digaji lagi ðÿ˜‚ðÿ˜‚ðÿ˜‚ maksain banget @prabowo @sandiuno  â€¦
1335,positif,"kalau harga pangan akan diturunkan harganya oleh 02,petani,nelayan,peternak akan bangkrut,krn biaya produksi lbh tinggi drpd harga jual.ayo petani,peternak,nelayan dll,pilih 01 jokowi amin, harga2 stabil dan terjangkau,real price..!","kalau harga pangan akan diturunkan harganya oleh 02,petani,nelayan,peternak akan bangkrut,krn biaya produksi lbh tinggi drpd harga  petani,peternak,nelayan dll,pilih 01 jokowi amin, harga2 stabil dan terjangkau,real price..!"
1341,netral,ini beda visi misi ekonomi jokowi-ma'ruf dan prabowo-sandi pilpres2019 jokowimaruf prabowosandi https://www.inews.id/finance/makro/ini-beda-visi-misi-ekonomi-jokowi-maruf-dan-prabowo-sandi/515549/?utm_source=twitter&utm_medium=social&utm_campaign=socialmediaâ â€¦,ini beda visi misi ekonomi jokowi-ma'ruf dan prabowo-sandi pilpres2019 jokowimaruf prabowosandi  â€¦
1344,negatif,"jangan percaya dgn janji calon pemimpin yg tidak akan ambil gaji...krn gaji sekarang tdk diambil,tp dgn cara ditransfer ke rekening.ayo pilih yg menang 01 jokowi amin..!","jangan percaya dgn janji calon pemimpin yg tidak akan ambil gaji...krn gaji sekarang tdk diambil,tp dgn cara ditransfer ke  pilih yg menang 01 jokowi amin..!"
1345,netral,"daftar janji prabowo-sandi, gaji pns hingga dirikan kpk daerah  https://www.jawapos.com/nasional/politik/14/04/2019/daftar-janji-prabowo-sandi-gaji-pns-hingga-dirikan-kpk-daerah/â â€¦","daftar janji prabowo-sandi, gaji pns hingga dirikan kpk daerah   â€¦"
1346,netral,"bpn: prabowo-sandi akan bangun 1,5 juta rumah untuk pulihkan ekonomi - antara news  https://m.antaranews.com/berita/829567/bpn-prabowo-sandi-akan-bangun-15-juta-rumah-untuk-pulihkan-ekonomiâ â€¦","bpn: prabowo-sandi akan bangun 1,5 juta rumah untuk pulihkan ekonomi - antara news   â€¦"
1355,netral,"direktur riset smrc, deni irvani mengatakan, hasil survei juga menemukan beberapa faktor yg mempengaruhi elektabilitas jokowi. antara lain kinerja jokowi, kualitas personal jokowi, kondisi ekonomi dan keamanan.    https://www.voaindonesia.com/a/survei-smrc-elektabilitas-jokowi-unggul-belasan-persen-dari-prabowo/4873210.htmlâ â€¦","direktur riset smrc, deni irvani mengatakan, hasil survei juga menemukan beberapa faktor yg mempengaruhi elektabilitas jokowi. antara lain kinerja jokowi, kualitas personal jokowi, kondisi ekonomi dan keamanan.     â€¦"
1363,netral,"sandi janji tak ambil gaji, prabowo: kita ingin mengabdi -  http://siaga.id/2019/04/sandi-janji-tak-ambil-gaji-prabowo-kita-ingin-mengabdi/â â€¦ pic.twitter.com/db6pp0ahzb","sandi janji tak ambil gaji, prabowo: kita ingin mengabdi -   â€¦"
1364,netral,"menang pilpres 2019, prabowo-sandi janji tak ambil gaji 17april prabowo presiden ri https://bisnis.tempo.co/read/1195559/menang-pilpres-2019-prabowo-sandi-janji-tak-ambil-gaji?utm_source=digital%20marketing&utm_medium=twitter&utm_campaign=dlvritâ â€¦","menang pilpres 2019, prabowo-sandi janji tak ambil gaji 17april prabowo presiden ri  â€¦"
1367,negatif,perekonomian hancur gara2 presiden2 terdahulu bukan salah pak pak @jokowi prabowo salahkan sby pic.twitter.com/vik1bqumvb,perekonomian hancur gara2 presiden2 terdahulu bukan salah pak pak @jokowi prabowo salahkan sby
1369,negatif,"pantesan dia bilang ""dia gamau ambil gajinya"" ternyata buat lunasin ini  toe ma amang bagak do hatami,asa unang tersakiti rakyat na mamillit ho  salam waras ma sian au jokowi 2 periode  https://www.facebook.com/100008022408138/posts/2323942561216468/â â€¦","pantesan dia bilang ""dia gamau ambil gajinya"" ternyata buat lunasin ini  toe ma amang bagak do hatami,asa unang tersakiti rakyat na mamillit ho  salam waras ma sian au jokowi 2 periode   â€¦"
1371,negatif,"selama 4,5 tahun pak jokowi persiden tdk melakukan tekanan yg cukup keras me menteri2 ekonomi terutama sri muliani...mestinya tanya menteri2 kenapa bnyk pembangunan infrastruktur triliunan uang dibenamkan...tapi pertumbuhan hanya 5% ?? saya bisa jawab..  https://twitter.com/detikcom/status/1117106705337409538â â€¦","selama 4,5 tahun pak jokowi persiden tdk melakukan tekanan yg cukup keras me menteri2 ekonomi terutama sri muliani...mestinya tanya menteri2 kenapa bnyk pembangunan infrastruktur triliunan uang dibenamkan...tapi pertumbuhan hanya 5% ?? saya bisa jawab..   â€¦"
1374,netral,ekonomi makro dan mikro jokowi  pic.twitter.com/wwmldv566c,ekonomi makro dan mikro jokowi
1375,netral,prabowo sebut ekonomi indonesia salah arah kesalahan presidenâ terdahulu  https://nawacitapost.com/prabowo-sebut-ekonomi-indonesia-salah-arah-kesalahan-presiden-terdahulu/â â€¦ pic.twitter.com/bvgqilidvt,prabowo sebut ekonomi indonesia salah arah kesalahan presidenâ terdahulu   â€¦
1379,positif,"kami para pemain mobile legend dan pubg seindonesia mendukung penuh pak jokowi menjadi presiden e-sport, karena hanya bapak yang peduli pada nasib kami, mudah-mudahan harga diamond, uc, menjadi murah terjangkau oleh...  https://www.facebook.com/zusaronly/posts/10205800802456668â â€¦","kami para pemain mobile legend dan pubg seindonesia mendukung penuh pak jokowi menjadi presiden e-sport, karena hanya bapak yang peduli pada nasib kami, mudah-mudahan harga diamond, uc, menjadi murah terjangkau oleh...   â€¦"
1380,negatif,"om wowo menyebut kesalahan arah ekonomi indonesia tidak semata salah @jokowi, tetapi juga presiden-presiden sebelumnya. https://bit.ly/2dgcep3â wah kacau prabowo salahkan sby @bocahsosmed @sukangetweet @saaebunglon","om wowo menyebut kesalahan arah ekonomi indonesia tidak semata salah @jokowi, tetapi juga presiden-presiden sebelumnya.  wah kacau prabowo salahkan sby @bocahsosmed @sukangetweet @saaebunglon"
1382,positif,jokowi optimis indonesia masuk empat besar ekonomi dunia pada 2045 -  http://rumahberita.id/2019/04/jokowi-optimis-indonesia-masuk-empat-besar-ekonomi-dunia-pada-2045/â â€¦ pic.twitter.com/7al4pgalrs,jokowi optimis indonesia masuk empat besar ekonomi dunia pada 2045 -   â€¦
1384,netral,"pak wowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yg benar akibat ulah presiden2 sebelum pak @jokowi. https://bit.ly/2pbab5sâ jokowi tidak bersalah. prabowo salahkan sby @jokowi tidak bersalah","pak wowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yg benar akibat ulah presiden2 sebelum pak @jokowi.  jokowi tidak bersalah. prabowo salahkan sby @jokowi tidak bersalah"
1387,negatif,"kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. termasuk presiden sebelum @jokowi . lah, ekonomi indonesia masa pak @jokowi baik-baik aja tuh. malah ngehoaks dengan menyalahkan presiden terdahulu. prabowo salahkan sby pic.twitter.com/0zs1dmjuly","kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. termasuk presiden sebelum @jokowi . lah, ekonomi indonesia masa pak @jokowi baik-baik aja tuh. malah ngehoaks dengan menyalahkan presiden terdahulu. prabowo salahkan sby"
1390,netral,"ternyata ini kelemahan prabowo dan sandi, tak disangka - warta ekonomi  https://www.wartaekonomi.co.id/read223663/ternyata-ini-kelemahan-prabowo-dan-sandi-tak-disangka.htmlâ â€¦","ternyata ini kelemahan prabowo dan sandi, tak disangka - warta ekonomi   â€¦"
1392,netral,pengusaha puji kinerja ekonomi di era jokowi 01indonesia maju kerja nyata jokowi https://economy.okezone.com/read/2019/04/11/320/2042231/pengusaha-puji-kinerja-ekonomi-di-era-jokowiâ â€¦,pengusaha puji kinerja ekonomi di era jokowi 01indonesia maju kerja nyata jokowi  â€¦
1393,netral,"wowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yang benar akibat ulah presiden2 sebelum pak @jokowi. https://bit.ly/2pbab5sâ prabowo salahkan sby","wowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yang benar akibat ulah presiden2 sebelum pak @jokowi.  prabowo salahkan sby"
1394,negatif,gaji kecil gadiambil tp tunjangan milyaran/bln diambil kan munafik jd pres bisa kkn monopoli markup u lunasin utng petusahaan wo rugi 14t uno saratoga rugi 6t urus perusahaan sj rugi ntar urus neg punah 02menang radikal orba aseng berkuasa wo win pancasi lavs kilafah war wo win ind punah pic.twitter.com/s0mpvuljde,gaji kecil gadiambil tp tunjangan milyaran/bln diambil kan munafik jd pres bisa kkn monopoli markup u lunasin utng petusahaan wo rugi 14t uno saratoga rugi 6t urus perusahaan sj rugi ntar urus neg punah 02menang radikal orba aseng berkuasa wo win pancasi lavs kilafah war wo win ind punah
1399,negatif,ketika petinggi partai demokrat menerima kenyataan hinaan prabowo terhadap sby itu pertanda sby sdh tidak di hargai oleh kadernya dan marwah partai demokrat jatuh tersungkur dan mencederai perjuangan demokrat  https://twitter.com/salmabrecht/status/1117124674020753408â â€¦,ketika petinggi partai demokrat menerima kenyataan hinaan prabowo terhadap sby itu pertanda sby sdh tidak di hargai oleh kadernya dan marwah partai demokrat jatuh tersungkur dan mencederai perjuangan demokrat   â€¦
1400,netral,"jokowi-prabowo takut blunder, masalah ekonomi tak terkupas debat pilpres2019 debat terakhir pilpres2019 http://cnn.id/386178?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmedâ â€¦","jokowi-prabowo takut blunder, masalah ekonomi tak terkupas debat pilpres2019 debat terakhir pilpres2019  â€¦"
1402,netral,"kalau terpilih, prabowo-sandi tidak akan pernah ambil gaji  https://www.idntimes.com/news/indonesia/santi-dewi/kalau-terpilih-presiden-prabowo-sandiaga-tidak-ambil-gajiâ â€¦ via @idntimes","kalau terpilih, prabowo-sandi tidak akan pernah ambil gaji   â€¦ via @idntimes"
1408,netral,"bila menang pilpres, prabowo-sandi janji tidak ambil gaji  https://www.balinetizen.com/2019/04/14/3426/â â€¦ via @bali netizen","bila menang pilpres, prabowo-sandi janji tidak ambil gaji   â€¦ via @bali netizen"
1409,netral,video: jokowi sebut nilai ekonomi gamers capai belasan triliun 01indonesia maju kerja nyata jokowi https://m.liputan6.com/news/read/3941193/video-jokowi-sebut-nilai-ekonomi-gamers-capai-belasan-triliunâ â€¦,video: jokowi sebut nilai ekonomi gamers capai belasan triliun 01indonesia maju kerja nyata jokowi  â€¦
1410,netral,"bila menang pilpres, prabowo-sandi janji tidak ambil gaji:  http://metrobali.com/325164-2/â  via @metrobali","bila menang pilpres, prabowo-sandi janji tidak ambil gaji:    via @metrobali"
1417,netral,pernyataan capres @prabowo bhwa kesalahan ekonomi di indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana jokowi tp kesalahan presiden2 sebelumnya membuat banyak orang terkejut krn seolah2 prabowo salahkan sby juga ðÿ¤”ðÿ™„ pic.twitter.com/y3pxboeglp,pernyataan capres @prabowo bhwa kesalahan ekonomi di indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana jokowi tp kesalahan presiden2 sebelumnya membuat banyak orang terkejut krn seolah2 prabowo salahkan sby juga ðÿ¤”ðÿ™„
1418,negatif,"wah bisa dimasalahin sama kampret neh, tp nggak tau juga neh wkwkwkwk  prabowo ingin pertumbuhan ekonomi 2 digit, fadli zon: itu sulit, tapi..  https://bisnis.tempo.co/read/1195473/prabowo-ingin-pertumbuhan-ekonomi-2-digit-fadli-zon-itu-sulit-tapi?utm_source=digital%20marketing&utm_medium=twitter&utm_campaign=dlvritâ â€¦","wah bisa dimasalahin sama kampret neh, tp nggak tau juga neh wkwkwkwk  prabowo ingin pertumbuhan ekonomi 2 digit, fadli zon: itu sulit, tapi..   â€¦"
1421,positif,pertama dlm sejarah indonesia presiden dan wakil presiden tidak ambil gaji malah diserahkan pd negara. dan mungkin ini yg pertama di dunia yg keduanya tidak ambil gaji barokallah @prabowo dan @sandiuno semoga amanah demi masa depan negara 2019prabowo presiden ri https://twitter.com/ismantengku/status/1117200671940288513â â€¦,pertama dlm sejarah indonesia presiden dan wakil presiden tidak ambil gaji malah diserahkan pd negara. dan mungkin ini yg pertama di dunia yg keduanya tidak ambil gaji barokallah @prabowo dan @sandiuno semoga amanah demi masa depan negara 2019prabowo presiden ri  â€¦
1426,negatif,pakta integritas wo pulangkan nb brizik jd menag kilafah bebaskan ulama kriminal prabowoketurunan kafir cina monster hpl psl 33 tp wo uno orba kuasai lahan luas simpan di panama serakah ga nasionalis gaji gadiambil tp tunjangan milyaran/bln diambil munafik 02menang radikal orba aseng berkuasa pic.twitter.com/8zd2lyaqiv,pakta integritas wo pulangkan nb brizik jd menag kilafah bebaskan ulama kriminal prabowoketurunan kafir cina monster hpl psl 33 tp wo uno orba kuasai lahan luas simpan di panama serakah ga nasionalis gaji gadiambil tp tunjangan milyaran/bln diambil munafik 02menang radikal orba aseng berkuasa
1430,netral,"tutup debat, prabowo sindir jokowi soal dana desa, sandiaga janji tak ambilâ gaji  https://www.merdeka.com/politik/tutup-debat-prabowo-sindir-jokowi-soal-dana-desa-sandiaga-janji-tak-ambil-gaji.htmlâ â€¦ pic.twitter.com/4r0ldqqfbm","tutup debat, prabowo sindir jokowi soal dana desa, sandiaga janji tak ambilâ gaji   â€¦"
1432,netral,"prabowo-sandi: kami komit tidak mengambil gaji ""allah swt begitu baik kepada prabowo-sandi, indonesia, memberikan keleluasan kepada kami, kami komit tidak mengambil gaji, kami akan setorkan kepada negara,"" ~@sandiuno~ tusuk prabowo sandi pic.twitter.com/fstusg4wkc","prabowo-sandi: kami komit tidak mengambil gaji ""allah swt begitu baik kepada prabowo-sandi, indonesia, memberikan keleluasan kepada kami, kami komit tidak mengambil gaji, kami akan setorkan kepada negara,"" ~@sandiuno~ tusuk prabowo sandi"
1433,netral,jokowi jagokan kawasan khusus ekonomi pariwisata  http://dlvr.it/r2mzw1â  pic.twitter.com/lorp3wihsb,jokowi jagokan kawasan khusus ekonomi pariwisata
1434,netral,"jokowi memantabkan ekonomi, prabowo salahkan masaâ lalu  https://kanalsatu.info/pilpres-2019/2019/04/14/jokowi-memantabkan-ekonomi-prabowo-salahkan-masa-lalu/â â€¦ pic.twitter.com/ei9gtaxr5h","jokowi memantabkan ekonomi, prabowo salahkan masaâ lalu   â€¦"
1440,netral,erizeli jely bandaro admin â· 9 hrs  perbedaan sikap dalam debat ( kajian dari debat capres )  apa yang dimaksud jokowi dengan istilah makro? makro itu adalah kebijakan ekonomi makro atau makroekonomi yang meliat...  https://www.facebook.com/errysober/posts/2701942486487817â â€¦,erizeli jely bandaro admin â· 9 hrs  perbedaan sikap dalam debat ( kajian dari debat capres )  apa yang dimaksud jokowi dengan istilah makro? makro itu adalah kebijakan ekonomi makro atau makroekonomi yang meliat...   â€¦
1444,negatif,prabowo salahkan sby https://bit.ly/2uyaoirâ info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. jd utk penggemar 02 jgn salahkan jokowi lagi ya @sukangetweet @bocahsosmed @saaebunglon,prabowo salahkan sby  info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. jd utk penggemar 02 jgn salahkan jokowi lagi ya @sukangetweet @bocahsosmed @saaebunglon
1446,netral,empat kritik prabowo soal ekonomi terhadap jokowi di debat kelima  https://pilpres.tempo.co/read/1195553/empat-kritik-prabowo-soal-ekonomi-terhadap-jokowi-di-debat-kelima?utm_source=digital%20marketing&utm_medium=twitter&utm_campaign=dlvritâ â€¦,empat kritik prabowo soal ekonomi terhadap jokowi di debat kelima   â€¦
1448,positif,closing yang cetar membahana.ðÿ˜ mau cari kerja gampang? mau pemerintahan bersih? mau harga-harga bahan pokok terjangkau? mau harga listrik turun? mau bpjs diperbaiki? ayok ke tps = tusuk prabowo sandi ðÿ‡²ðÿ‡¨ðÿ‘†ðÿ‘‡ tusuk prabowo sandi @prabowo @sandiuno pic.twitter.com/44gjbatwvd,closing yang cetar membahana.ðÿ˜ mau cari kerja gampang? mau pemerintahan bersih? mau harga-harga bahan pokok terjangkau? mau harga listrik turun? mau bpjs diperbaiki? ayok ke tps = tusuk prabowo sandi ðÿ‡²ðÿ‡¨ðÿ‘†ðÿ‘‡ tusuk prabowo sandi @prabowo @sandiuno
1449,netral,prabowo sandi pasangan militer dan ekonomi sesuai kebutuhan bangsa utk saat ini dan kedepannya  https://twitter.com/indosiarid/status/1117003494597091330â â€¦,prabowo sandi pasangan militer dan ekonomi sesuai kebutuhan bangsa utk saat ini dan kedepannya   â€¦
1450,positif,"info nih semakin mantap pilih @jokowi. https://bit.ly/2x8pievâ ketika paslon 01 bahas ekonomi makro secara global, paslon 02 jawabnya seperti anak bayi yang nggak ngerti apa2. @sukangetweet @bocahsosmed @saaebunglon prabowo salahkan sby","info nih semakin mantap pilih @jokowi.  ketika paslon 01 bahas ekonomi makro secara global, paslon 02 jawabnya seperti anak bayi yang nggak ngerti apa2. @sukangetweet @bocahsosmed @saaebunglon prabowo salahkan sby"
1452,positif,capres 02 bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tapi salah pemimpin2 terdahulu. jd utk penggemar 02 jangan salahkan pak @jokowi lagi ya krn bosmu udah bilang itu bukan salah @jokowi tapi prabowo salahkan sby . https://bit.ly/2uyaoirâ,capres 02 bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tapi salah pemimpin2 terdahulu. jd utk penggemar 02 jangan salahkan pak @jokowi lagi ya krn bosmu udah bilang itu bukan salah @jokowi tapi prabowo salahkan sby .
1454,netral,prabowo-sandi janji tak ambil gaji jika terpilih  https://www.bbcaceh.com/2019/04/prabowo-sandi-janji-tak-ambil-gaji.htmlâ â€¦,prabowo-sandi janji tak ambil gaji jika terpilih   â€¦
1455,positif,"clossing statement prabowo-sandi, subhanallah... ~ tidak akan ambil gaji serupiah-pun ~ gaji akan diberikan kpd kaum dhuafa yatim piatu, subhanallah ~ melaksanakan pakta integritas hasil itjima ulama, masya allah allahu akbar ðÿ™ðÿ½âœšðÿ‘†ðÿ» berani pilih02 pic.twitter.com/ytghyrkiao","clossing statement prabowo-sandi, subhanallah... ~ tidak akan ambil gaji serupiah-pun ~ gaji akan diberikan kpd kaum dhuafa yatim piatu, subhanallah ~ melaksanakan pakta integritas hasil itjima ulama, masya allah allahu akbar ðÿ™ðÿ½âœšðÿ‘†ðÿ» berani pilih02"
1456,positif,"yes, saya akan memilih capres dan cawapres yang nggak akan mengambil gaji satu rupiah pun! ðÿ‘‰ 17 april ke tps kuy tusuk prabowo sandiðÿ‘š debat final pilpres2019 hoax jkw menang total debat pic.twitter.com/7koy5l4qtq","yes, saya akan memilih capres dan cawapres yang nggak akan mengambil gaji satu rupiah pun! ðÿ‘‰ 17 april ke tps kuy tusuk prabowo sandiðÿ‘š debat final pilpres2019 hoax jkw menang total debat"
1457,positif,"iya lah ga ambil gaji,yg ambilin ajudan nya.wkwkm","iya lah ga ambil gaji,yg ambilin ajudan"
1458,netral,"ekonomi salah arah, prabowo salahkan presiden-presiden sebelum jokowi prabowo salahkan sby https://www.jawapos.com/ekonomi/bisnis/13/04/2019/ekonomi-salah-arah-prabowo-salahkan-presiden-presiden-sebelum-jokowi/â â€¦","ekonomi salah arah, prabowo salahkan presiden-presiden sebelum jokowi prabowo salahkan sby  â€¦"
1459,positif,"alhamdulillah,smoga terlaksana cita2 prabowosandi.aamiin ""janji tak ambil gaji jika menang pilpres,prabowo:bukti kita tulus"" prabowo sandi menang debat hoax jkw menang total debat pic.twitter.com/h4nhvggvtd","alhamdulillah,smoga terlaksana cita2  ""janji tak ambil gaji jika menang pilpres,prabowo:bukti kita tulus"" prabowo sandi menang debat hoax jkw menang total debat"
1460,positif,"jika terpilih, prabowo-sandiaga janji tak ambil gaji. . gak ada yg kek beginian di tetangga sebelah. mantul bang...  http://detik.id/64ss5râ ","jika terpilih, prabowo-sandiaga janji tak ambil gaji. . gak ada yg kek beginian di tetangga sebelah. mantul bang..."
1471,positif,"blm ada capres dan cawapres mau buat janji tdk akan menerima gajinya selama menjabat, yg sdh hd presiden saja blm pernah dengar. cek akal sehat  prabowo-sandi tak mau digaji, berapa gaji presiden sekarang?  http://detik.id/6yxlcdâ ","blm ada capres dan cawapres mau buat janji tdk akan menerima gajinya selama menjabat, yg sdh hd presiden saja blm pernah dengar. cek akal sehat  prabowo-sandi tak mau digaji, berapa gaji presiden sekarang?"
1473,negatif,pilih pemimpin yang mengabdi bukan seperti jokowi ngemis gaji ðÿ˜ berani pilih02 pic.twitter.com/f2ptpoigqk,pilih pemimpin yang mengabdi bukan seperti jokowi ngemis gaji ðÿ˜ berani pilih02
1477,netral,"cek fakta : prabowo sebut banyak aset wni di luar negeri, ini data ditjen pajak  https://news.harianjogja.com/read/2019/04/14/500/985185/cek-fakta-prabowo-sebut-banyak-aset-wni-di-luar-negeri-ini-?utm_source=dlvr.it&utm_medium=twitterâ â€¦ pic.twitter.com/jwqqvgba8y","cek fakta : prabowo sebut banyak aset wni di luar negeri, ini data ditjen pajak   â€¦"
1478,negatif,di tanya ttg e-sport jawabnya ttg pertanian dan ekonomiðÿ˜‚ðÿ˜‚ðÿ˜‚  sebenarnya prabowo ini kuliahnya di universitas mana sih..? pertanyaan ama jawaban gk nyambung amat.klenger apa keblinger.ðÿ¤£ðÿ¤£ðÿ¤£,di tanya ttg e-sport jawabnya ttg pertanian dan ekonomiðÿ˜‚ðÿ˜‚ðÿ˜‚  sebenarnya prabowo ini kuliahnya di universitas mana sih..? pertanyaan ama jawaban gk nyambung  apa keblinger.ðÿ¤£ðÿ¤£ðÿ¤£
1479,netral,"itu tendangan pinalti prabowo pokoknya fokus pd pangan&gizi murah,harga2 terjangkau, pertanian sbg produk unggulan negara. bhs millenial>egp  e' support jk hny sok2an. e'support hrus terafiliasi dg produk unggul, bukan cetakcetek gadgetðÿ™ˆ @kpu_id @bappenasri https://twitter.com/temposains/status/1117232508037242880â â€¦","itu tendangan pinalti prabowo pokoknya fokus pd pangan&gizi murah,harga2 terjangkau, pertanian sbg produk unggulan negara. bhs millenial>egp  e' support jk hny sok2an. e'support hrus terafiliasi dg produk unggul, bukan cetakcetek gadgetðÿ™ˆ @kpu_id @bappenasri  â€¦"
1485,netral,prabowo: strategi ekonomi indonesia sudah lama salah arah -  http://bisnis.comâ  http://dlvr.it/r2mxxgâ ,prabowo: strategi ekonomi indonesia sudah lama salah arah -
1493,positif,"bu regina kudhu pilih jokowi nih, uda dibantuin jelasin soal makroekonomi ðÿ˜  https://twitter.com/lavivrie/status/1117097737432911874â â€¦","bu regina kudhu pilih jokowi nih, uda dibantuin jelasin soal makroekonomi ðÿ˜   â€¦"
1494,netral,"ardy merespon pernyataan yang dilontarkan capres 02 saat berdebat soal kondisi ekonomi indonesia yang dinilainya slah. bowo mengaku tdk menyalahkan jokowi,ini merupakan salah semua pihak, termasuk kesalahan presiden sebelum jokowi https://bit.ly/2p9hitdâ prabowo salahkan sby","ardy merespon pernyataan yang dilontarkan capres 02 saat berdebat soal kondisi ekonomi indonesia yang dinilainya slah. bowo mengaku tdk menyalahkan jokowi,ini merupakan salah semua pihak, termasuk kesalahan presiden sebelum jokowi  prabowo salahkan sby"
1498,netral,info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. jd utk penggemar 02 jangan salahkan jokowi lagi ya https://bit.ly/2uyaoirâ @sukangetweet @bocahsosmed @saaebunglon prabowo salahkan sby,info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. jd utk penggemar 02 jangan salahkan jokowi lagi ya  @sukangetweet @bocahsosmed @saaebunglon prabowo salahkan sby
1502,netral,"* terpilih jadi presiden/wapres, prabowo-sandi berjanji akan berikan gajinya bagi kaum miskin, yatim, dhuafa  http://dlvr.it/r2mxdfâ  pic.twitter.com/796gpnykan","* terpilih jadi presiden/wapres, prabowo-sandi berjanji akan berikan gajinya bagi kaum miskin, yatim, dhuafa"
