,sentimen,before,after
1580,positif,"Siapapun presidennya nanti, menurutku jokowi tetap berjasa sama indonesia. 5 tahun ini jokowi ga tidur ko. Kalian cukup hargai beliau walaupun kalian ga mendukung beliau utk jd pemimpin ðŸ™ðŸ˜š","siapapun presidennya nanti, menurutku jokowi tetap berjasa sama indonesia. 5 tahun ini jokowi ga tidur ko. kalian cukup hargai beliau walaupun kalian ga mendukung beliau utk jd pemimpin ðÿ™ðÿ˜š"
1581,negatif,"Mendingan prabowo gaji nya ga di ambil,dan di sumbangin,lah si jokowi kampanye aja nebeng pasilitas duit rakyat wkwkwkw mobil dinas dipake tempat kaos ampe penuh meluber tuh kaos,kasian mobilnya duuh","mendingan prabowo gaji nya ga di ambil,dan di sumbangin,lah si jokowi kampanye aja nebeng pasilitas duit rakyat wkwkwkw mobil dinas dipake tempat kaos ampe penuh meluber tuh kaos,kasian mobilnya duuh"
1582,negatif,Ketika PRABOWO bilang bahwa kehancuran ekonomi ini bukan salah pak jokowi tapi salah presiden sebelum nya.. Saya melihat wajah @AgusYudhoyono langsung kecut...ðŸ˜‚ðŸ˜‚ðŸ˜‚,ketika prabowo bilang bahwa kehancuran ekonomi ini bukan salah pak jokowi tapi salah presiden sebelum nya.. saya melihat wajah @agusyudhoyono langsung kecut...ðÿ˜‚ðÿ˜‚ðÿ˜‚
1583,negatif,Tapi berakhir dgn kehancuran ekonomi dan kerusuhan sosial...! kok bisa...?,tapi berakhir dgn kehancuran ekonomi dan kerusuhan sosial...! kok bisa...?
1584,negatif,Jadi cuma bisa kerja ART dan pengin gaji besar pergi ke Arab aja bu. Males lah yg beginian ðŸ˜ª,jadi cuma bisa kerja art dan pengin gaji besar pergi ke arab aja bu. males lah yg beginian ðÿ˜ª
1585,negatif,"yaelaaah GAJI PRESIDEN-WAKIL PRESIDEN sik tidak seberapah, dibanding planning mauk NGEMBAT APBN nya pake MARKUP PROYEK TRILIYUNAN yg sudah DISIAPIN si PRABOWO ma SANDI  https://twitter.com/detikcom/status/1117096753759686657Â â€¦","yaelaaah gaji presiden-wakil presiden sik tidak seberapah, dibanding planning mauk ngembat apbn nya pake markup proyek triliyunan yg sudah disiapin si prabowo ma sandi  https://twitter.com/detikcom/status/1117096753759686657â â€¦"
1586,netral,"Bung Bowo menyebut kesalahan arah ekonomi Indonesia tidak semata salah Jokowi, tetapi juga presiden-presiden sebelumnya Makanya Coblos 01 SAJA ! https://www.cnnindonesia.com/nasional/20190413223315-32-386119/demokrat-kritik-prabowo-salahkan-presiden-sebelum-jokowiÂ â€¦ Prabowo Salahkan SBY","bung bowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi, tetapi juga presiden-presiden sebelumnya makanya coblos 01 saja ! https://www.cnnindonesia.com/nasional/20190413223315-32-386119/demokrat-kritik-prabowo-salahkan-presiden-sebelum-jokowiâ â€¦ prabowo salahkan sby"
1587,netral,"Kata Wowo pakar kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. Termasuk presiden sebelum @jokowi Lah, Malah ngehoaks dengan menyalahkan Presiden terdahulu. Prabowo Salahkan SBY @Adji1984","kata wowo pakar kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. termasuk presiden sebelum @jokowi lah, malah ngehoaks dengan menyalahkan presiden terdahulu. prabowo salahkan sby @adji1984"
1589,positif,Kenapa diangkat tema esport game Mobile legends? Jokowi tahu potensi suara di kalangan gamers sangat besar!! Dan potensi ekonomi di dalamnya sangat besar 02 kalah set Jokowi Menang Total Debat https://www.pikiran-rakyat.com/ekonomi/2018/08/06/gamer-indonesia-diprediksi-capai-34-juta-orang-428379Â â€¦,kenapa diangkat tema esport game mobile legends? jokowi tahu potensi suara di kalangan gamers sangat besar!! dan potensi ekonomi di dalamnya sangat besar 02 kalah set jokowi menang total debat https://www.pikiran-rakyat.com/ekonomi/2018/08/06/gamer-indonesia-diprediksi-capai-34-juta-orang-428379â â€¦
1590,positif,Ini yg di gembar gembor si jae ekonomi meroket... Yaa Allah selamatkan lah saudara kami agar memilih pemimpin yang akan membawa perubahan. Bersama Prabowo Sandi indoneaia Adil dan Makmur,ini yg di gembar gembor si jae ekonomi meroket... yaa allah selamatkan lah saudara kami agar memilih pemimpin yang akan membawa perubahan. bersama prabowo sandi indoneaia adil dan makmur
1591,negatif,"Untung bpk jokowi bahas mobile legend, semoga dgn diperhatikannya game mobile legend rakyat bisa makin Makmur.. Harga"" bahan pokok jd terjangkau....pokok e hidup Mobile Legend!!!  Kelas pertanyaan presiden seputar mobile legend","untung bpk jokowi bahas mobile legend, semoga dgn diperhatikannya game mobile legend rakyat bisa makin makmur.. harga"" bahan pokok jd terjangkau....pokok e hidup mobile legend!!!  kelas pertanyaan presiden seputar mobile legend"
1592,negatif,"Prabowo : â€œKekayaan Indonesia dikiasai oleh 1% Elite!â€ Dan dengan bangga nya dia mengakui hal yang selama ini dia koar2kan yg dia anggap merusak ekonomi / kekayaan negara! Harusnya malu woi ! Atau emang udah gapunya mau?! Berani Pilih02 , Auto hancur bangsa ini!","prabowo : â€œkekayaan indonesia dikiasai oleh 1% elite!â€ dan dengan bangga nya dia mengakui hal yang selama ini dia koar2kan yg dia anggap merusak ekonomi / kekayaan negara! harusnya malu woi ! atau emang udah gapunya mau?! berani pilih02 , auto hancur bangsa ini!"
1593,negatif,"Prabowo bilang, contohlah Tiongkok!  Tiongkok menjelma jadi raksasa ekonomi butuh waktu 15 tahun. Pondasinya dibangun dalam beberapa dekade.  Jelas kan, semua kehancuran bangsa ini karena Soeharto yang Prabowo puja dan ingin dihidupkan kembali...  pic.twitter.com/IXwUYZTUsp","prabowo bilang, contohlah tiongkok!  tiongkok menjelma jadi raksasa ekonomi butuh waktu 15 tahun. pondasinya dibangun dalam beberapa dekade.  jelas kan, semua kehancuran bangsa ini karena soeharto yang prabowo puja dan ingin dihidupkan kembali...  pic.twitter.com/ixwuyztusp"
1594,negatif,"Benarkan, Prabowo saja akui president terdahulu tdk lbh baik, justru biang dari kehancuran ekonomi datangnya dr yg terdahulu.  Gitu kok mau ganti president.","benarkan, prabowo saja akui president terdahulu tdk lbh baik, justru biang dari kehancuran ekonomi datangnya dr yg terdahulu.  gitu kok mau ganti president."
1595,negatif,Wkwkwk.. Poin terahir dalam depat ini .. Kehancuran ekonomi kata PRABOWO bukan kesalahan JOKOWI tapi kesalahan SBY ...ðŸ˜‚ðŸ˜‚ðŸ˜‚,wkwkwk.. poin terahir dalam depat ini .. kehancuran ekonomi kata prabowo bukan kesalahan jokowi tapi kesalahan sby ...ðÿ˜‚ðÿ˜‚ðÿ˜‚
1596,negatif,Wkwkwk.. Ketika PRABOWO bilang bahwa kehancuran ekonomi ini bukan salah pak jokowi tapi salah presiden sebelum nya.. Kulihat wajah @AgusYudhoyono langsung kecut...ðŸ˜‚ðŸ˜‚ðŸ˜‚,wkwkwk.. ketika prabowo bilang bahwa kehancuran ekonomi ini bukan salah pak jokowi tapi salah presiden sebelum nya.. kulihat wajah @agusyudhoyono langsung kecut...ðÿ˜‚ðÿ˜‚ðÿ˜‚
1597,positif,"Setuju, fondasi ekonomi dulu diperkuat baru bicara yang lain lain, kalau ekonomi lemah percuma, cuma bisa mimpi tanpa bisa direalisasikan, good point and by the way superb closing statement by @prabowo and @sandiuno","setuju, fondasi ekonomi dulu diperkuat baru bicara yang lain lain, kalau ekonomi lemah percuma, cuma bisa mimpi tanpa bisa direalisasikan, good point and by the way superb closing statement by @prabowo and @sandiuno"
1598,positif,GAJI @prabowo @sandiuno akan dikasih semua ke fakir miskin om keren kan?,gaji @prabowo @sandiuno akan dikasih semua ke fakir miskin om keren kan?
1599,netral,Program ekonomi Pak Jokowi ini berpihak pada masyarakat sehingga kemiskinan bisa diatasi. Jokowi Putihkan GBK,program ekonomi pak jokowi ini berpihak pada masyarakat sehingga kemiskinan bisa diatasi. jokowi putihkan gbk
1601,netral,"Kata bang Sandi kalau mau harga bahan pokok murah ya TPS,Tusuk Prabowo Sandi  Kalau mau gak kangen kangen an member lagi ya Tusut   Mashook gak?","kata bang sandi kalau mau harga bahan pokok murah ya tps,tusuk prabowo sandi  kalau mau gak kangen kangen an member lagi ya tusut   mashook gak?"
1602,netral,Yakiinn tuu ngga ada nunggak pajaknya yaw @prabowo ?,yakiinn tuu ngga ada nunggak pajaknya yaw @prabowo ?
1603,netral,"Perlu kita ingat bahwa dasar negara kita Pancasila, NKRI, Bhinneka Tunggal Ika, UUD 1945 sudah final, harga mati dan tidak bisa diganggu gugat,"" kata Jokowi Jokowi Menang Total Debat","perlu kita ingat bahwa dasar negara kita pancasila, nkri, bhinneka tunggal ika, uud 1945 sudah final, harga mati dan tidak bisa diganggu gugat,"" kata jokowi jokowi menang total debat"
1604,negatif,"Terlampau optimis,jadi sombong takabur..,makanya beliau selalu optimis  janji masalalu ngak tercapai,optimis..harga sawit anjlok optimis,harga karet terjun optimis.. optimis,pertumbuhan ekonomi 5% optimis..ðŸ¤”","terlampau optimis,jadi sombong takabur..,makanya beliau selalu optimis  janji masalalu ngak tercapai,optimis..harga sawit anjlok optimis,harga karet terjun optimis.. optimis,pertumbuhan ekonomi 5% optimis..ðÿ¤”"
1605,netral,Pemerintahan Jokowi fokus pada pertumbuhan ekonomi berkeadilan  https://www.antaranews.com/berita/829391/pemerintahan-jokowi-fokus-pada-pertumbuhan-ekonomi-berkeadilanÂ â€¦,pemerintahan jokowi fokus pada pertumbuhan ekonomi berkeadilan  https://www.antaranews.com/berita/829391/pemerintahan-jokowi-fokus-pada-pertumbuhan-ekonomi-berkeadilanâ â€¦
1606,positif,Kalimat penutup yang luarbiasa: Jika nanti Prabowo Sandi menang terpilih menjadi Presiden dan Wakil Presiden maka tidak akan ambil gaji. Maa syaa Allah.... TPStuh Tusuk Prabowo Sandi,kalimat penutup yang luarbiasa: jika nanti prabowo sandi menang terpilih menjadi presiden dan wakil presiden maka tidak akan ambil gaji. maa syaa allah.... tpstuh tusuk prabowo sandi
1607,positif,"Salut sama Pak @prabowo @sandiuno dgn tdk akan mengambil gaji 1 rupiahpun apabila diberi amanah jd presiden. Rela berkorban jiwa, raga dan harta utk NKRI. Sdgkan bnyk sekali pejabat yg serakah hingga korupsi besar2an. Prabowo Sandimenang semangat @Gerindra @fadlizon @Dahnilanzar","salut sama pak @prabowo @sandiuno dgn tdk akan mengambil gaji 1 rupiahpun apabila diberi amanah jd presiden. rela berkorban jiwa, raga dan harta utk nkri. sdgkan bnyk sekali pejabat yg serakah hingga korupsi besar2an. prabowo sandimenang semangat @gerindra @fadlizon @dahnilanzar"
1608,negatif,"OMG, sudahlah ya, e sport sebagai ekonomi kreatif itu bisa buka peluang buat banyak orang. Sempit amat dah","omg, sudahlah ya, e sport sebagai ekonomi kreatif itu bisa buka peluang buat banyak orang. sempit amat dah"
1609,negatif,"Prabowo Sandi janji ga  ambil gajinya sbg presiden - wakil presiden,  ya pasti berani lah.. kan ga mungkin jd presiden - wakil krn ga kepilih.. ngelawak nehðŸ˜…  pic.twitter.com/Iyj9J4suCc","prabowo sandi janji ga  ambil gajinya sbg presiden - wakil presiden,  ya pasti berani lah.. kan ga mungkin jd presiden - wakil krn ga kepilih.. ngelawak nehðÿ˜…  pic.twitter.com/iyj9j4succ"
1610,netral,Memimpin itu perlu ke ikhlasan.. Klo nyari gaji ya btul kerja. . Pilih Prabowo sandi.. Siap membela negri ðŸ‘†,memimpin itu perlu ke ikhlasan.. klo nyari gaji ya btul kerja. . pilih prabowo sandi.. siap membela negri ðÿ‘†
1611,netral,"Bintang debat kali ini menurut gua jokowi sama sandi. Ya cucok sih bahasannya ekonomi, duaâ€nya samaâ€ pengusaha yekan.","bintang debat kali ini menurut gua jokowi sama sandi. ya cucok sih bahasannya ekonomi, duaâ€nya samaâ€ pengusaha yekan."
1613,netral,"Pernyataan penutup Debat ke-V  @jokowi -@KHMarufAmin_  kami yakin kemajuan ekonomi, kesejahteraan rakyat melalui upaya nyata dalam pembangun di bidang infrastrukur, dan pembangunan SDM, revormasi subtantif lebih dirasakan dalam tahun 2014,","pernyataan penutup debat ke-v  @jokowi -@khmarufamin_  kami yakin kemajuan ekonomi, kesejahteraan rakyat melalui upaya nyata dalam pembangun di bidang infrastrukur, dan pembangunan sdm, revormasi subtantif lebih dirasakan dalam tahun 2014,"
1614,negatif,"Pak tolong jika bpk prabowo jadi presiden buat bangga dan kuat TNI, masa Indonesia minciptakan kapal selam pertama coma menham yg resmikan, ini presidennya ribuk meresmikan jln tol, menghargai krn anak bangsa lebih berarti jln tol. Miris melihat TNI sprt ini","pak tolong jika bpk prabowo jadi presiden buat bangga dan kuat tni, masa indonesia minciptakan kapal selam pertama coma menham yg resmikan, ini presidennya ribuk meresmikan jln tol, menghargai krn anak bangsa lebih berarti jln tol. miris melihat tni sprt ini"
1615,positif,"Pertama dalam sejarah, Capres dan Cawapres siap tak ambil gajinya dan akan menyerahkan kepada negara untuk disumbangkan kepada kaum dhuafa dan yatim piatu. Luar biasa ! Rakyat yakin ke TPS ( Tusuk Prabowo Sandi ) 02 Hoax Jkw Menang Total Debat","pertama dalam sejarah, capres dan cawapres siap tak ambil gajinya dan akan menyerahkan kepada negara untuk disumbangkan kepada kaum dhuafa dan yatim piatu. luar biasa ! rakyat yakin ke tps ( tusuk prabowo sandi ) 02 hoax jkw menang total debat"
1616,positif,"Nggak salah kok tanya e-sport. Gamer sekarang profesi, anak muda bisa juga jg jd enterpreuner dgn membut game. Orang yg berumur 40 thn pun masih main game di hp. Bayangkan kalau banyak org main game karya anak Indonesia. Jd ini jg peluang meningkatkan ekonomi.","nggak salah kok tanya e-sport. gamer sekarang profesi, anak muda bisa juga jg jd enterpreuner dgn membut game. orang yg berumur 40 thn pun masih main game di hp. bayangkan kalau banyak org main game karya anak indonesia. jd ini jg peluang meningkatkan ekonomi."
1617,positif,Infrakstruktur adalah bentuk keadilan sosial Pembangujan akan merata .. tdk cuma di kota2 besar saja Meningkatkan perekonomian di derah2 yg selama ininsukar terjangkau  Menteri2 jokowi banyak yg hebat..,infrakstruktur adalah bentuk keadilan sosial pembangujan akan merata .. tdk cuma di kota2 besar saja meningkatkan perekonomian di derah2 yg selama ininsukar terjangkau  menteri2 jokowi banyak yg hebat..
1618,netral,Di era pemerintahan pakde jokowi infrastruktur2 terus dibangun untuk pertumbuhan ekonomi,di era pemerintahan pakde jokowi infrastruktur2 terus dibangun untuk pertumbuhan ekonomi
1619,netral,Closing Statement: Kyai Ma'ruf optimis akan sukses dlm membangun ekonomi bangsa ini Jokowi positifisme pilpres akan membawa Indonesia ke puncak kejayaan Sandi mengemis suara Prabowo coba meraih simpati dg kembali menyerang dg senjata hoax Jokowi Menang Total Debat pic.twitter.com/zK7rKlFe13,closing statement: kyai ma'ruf optimis akan sukses dlm membangun ekonomi bangsa ini jokowi positifisme pilpres akan membawa indonesia ke puncak kejayaan sandi mengemis suara prabowo coba meraih simpati dg kembali menyerang dg senjata hoax jokowi menang total debat pic.twitter.com/zk7rklfe13
1620,netral,"Sementara, menurut @prabowo BUMN adalah benteng terakhir ekonomi di Indonesia dan melihat benteng itu goyah. Debat Terakhir Pilpres2019 Debat Pilpres2019 http://bit.ly/2Iw2l3NÂ pic.twitter.com/hNRhHmMNGn","sementara, menurut @prabowo bumn adalah benteng terakhir ekonomi di indonesia dan melihat benteng itu goyah. debat terakhir pilpres2019 debat pilpres2019 http://bit.ly/2iw2l3nâ pic.twitter.com/hnrhhmmngn"
1621,netral,"BUMN kita adalah benteng terakhir ekonomi Indonesia. Sekarang benteng-benteng itu goyah. Studi Bloomberg, BEP penerbangan bisa untung. Garuda baru bisa untung kalau penumpangnya 120 persen. Berarti gak akan pernah bisa untung (@prabowo)  pic.twitter.com/egHDgLWnFt","bumn kita adalah benteng terakhir ekonomi indonesia. sekarang benteng-benteng itu goyah. studi bloomberg, bep penerbangan bisa untung. garuda baru bisa untung kalau penumpangnya 120 persen. berarti gak akan pernah bisa untung (@prabowo)  pic.twitter.com/eghdglwnft"
1622,positif,MasyaAllah. Prabowo - Sandi berjanji tidak akan mengambil sepeserpun gaji mereka jika terpilih. 02Menang Debat,masyaallah. prabowo - sandi berjanji tidak akan mengambil sepeserpun gaji mereka jika terpilih. 02menang debat
1623,positif,"Insyaallah Prabowo Sandi bisa. Mungkin ga keseluruhan utang akan terlunasi, tapi yakin asset negara akan bisa kembali ke Indonesia kalau denger setiap perkataan Prabowo. Ekonomi akan membaik kalau mendengar penjelasan Sandiaga Uno. Insyaallah 17April Prabowo Presiden RI","insyaallah prabowo sandi bisa. mungkin ga keseluruhan utang akan terlunasi, tapi yakin asset negara akan bisa kembali ke indonesia kalau denger setiap perkataan prabowo. ekonomi akan membaik kalau mendengar penjelasan sandiaga uno. insyaallah 17april prabowo presiden ri"
1624,negatif,"Bukan kagak ngerti. Tapi fokusnya engga ke e-sport. Jadi jelasin dulu fokus pertanian. Soalnya dari pertanian bisa loncat ke ekonomi, e-sport juga kan ada dapet duit dan ngasih duit. Ujung2nya bisa dibilang nyambung kok.","bukan kagak ngerti. tapi fokusnya engga ke e-sport. jadi jelasin dulu fokus pertanian. soalnya dari pertanian bisa loncat ke ekonomi, e-sport juga kan ada dapet duit dan ngasih duit. ujung2nya bisa dibilang nyambung kok."
1625,positif,Ekonomi akan tumbuh dengan pemimpin pak jokowi Jokowi Menang Total Debat pic.twitter.com/ji4hFii1wW,ekonomi akan tumbuh dengan pemimpin pak jokowi jokowi menang total debat pic.twitter.com/ji4hfii1ww
1626,positif,"Saya percaya bang sandi,waktu jadi Wagub saja,beliau tak ambil gaji,beliau sumbangkan semua gajinya  Maksud pak Prabowo jgn suka mengklaim hasil pemikiran ayo ide2 org lain","saya percaya bang sandi,waktu jadi wagub saja,beliau tak ambil gaji,beliau sumbangkan semua gajinya  maksud pak prabowo jgn suka mengklaim hasil pemikiran ayo ide2 org lain"
1627,positif,Penutup yang jos dari Prabowo Sandi ga akan menerima gaji dan akan menyumbangkannya untuk kaum dhuafa & yg paling penting beliau bertekad menunaikan janjinya..wis wayahe kita hari Rabu tanggal 17 April 2019 ke TPS =Tusuk Prabowo Sandi utk Indonesia menang Gue Kapok Pilih Jokowi,penutup yang jos dari prabowo sandi ga akan menerima gaji dan akan menyumbangkannya untuk kaum dhuafa & yg paling penting beliau bertekad menunaikan janjinya..wis wayahe kita hari rabu tanggal 17 april 2019 ke tps =tusuk prabowo sandi utk indonesia menang gue kapok pilih jokowi
1628,positif,Prabowo Sandi jika terpilih tidak ambil gaji. Itu tanda bahwa mereka kerja untuk rakyat jika terpilih nanti... Saya Yakin Prabowo Menang Debat Terakhir Pilpres2019 Aa Gym Pilih Prabowo,prabowo sandi jika terpilih tidak ambil gaji. itu tanda bahwa mereka kerja untuk rakyat jika terpilih nanti... saya yakin prabowo menang debat terakhir pilpres2019 aa gym pilih prabowo
1629,negatif,"Gw streaming IDN Times, ada narsum yg ngejelasin ekonomi makro dan mikro. Barusan aja dia bilang 'paslon yg sok jadi ahli ekonomi'. Petahana emg ngeles klo disinggung masalah ekonomi mikro ðŸ˜…","gw streaming idn times, ada narsum yg ngejelasin ekonomi makro dan mikro. barusan aja dia bilang 'paslon yg sok jadi ahli ekonomi'. petahana emg ngeles klo disinggung masalah ekonomi mikro ðÿ˜…"
1630,negatif,Pokoknya kata PRABOWO kehancuran ekonomi ini bukan salah pak jokowi tapi salah presiden sebelum nya yaitu SBY..ðŸ˜‚ðŸ˜‚ðŸ˜‚,pokoknya kata prabowo kehancuran ekonomi ini bukan salah pak jokowi tapi salah presiden sebelum nya yaitu sby..ðÿ˜‚ðÿ˜‚ðÿ˜‚
1631,netral,Nawacita @jokowi di nilai sangat sukuses Diantaranya mewujudkan kemandirian ekonomi dengan menggerakkan sektor2 strategis ekonomi domestik. Meningkatkan produktivitas rakyat & daya saing di pasar internasional. Sehingga Indonesia bisa maju Jokowi Menang Total Debat,nawacita @jokowi di nilai sangat sukuses diantaranya mewujudkan kemandirian ekonomi dengan menggerakkan sektor2 strategis ekonomi domestik. meningkatkan produktivitas rakyat & daya saing di pasar internasional. sehingga indonesia bisa maju jokowi menang total debat
1632,positif,"Presiden mana yg tidak mengambil gajinya coba, keiklasan yang masya Allah banget. Haqqul yakiin Tusuk Prabowo Sandi","presiden mana yg tidak mengambil gajinya coba, keiklasan yang masya allah banget. haqqul yakiin tusuk prabowo sandi"
1633,negatif,"Lohh ekspor kitaaa terlalu banyakkk,panen dari petani terbuang percuma,kita negara agrari tp hampir full ekspor,ituu yg bikin rugi petanii,kasian petani susah payah tanam panen tp ga ada yg konsumsi, trs knp jokowi ngmng fundamental ekonomi malah game"" gajelas?akal sehatnya mana?","lohh ekspor kitaaa terlalu banyakkk,panen dari petani terbuang percuma,kita negara agrari tp hampir full ekspor,ituu yg bikin rugi petanii,kasian petani susah payah tanam panen tp ga ada yg konsumsi, trs knp jokowi ngmng fundamental ekonomi malah game"" gajelas?akal sehatnya mana?"
1634,positif,"Indonesia butuh perubahan, pemimpin yang berani, melihat Prabowo Sandi sangat cocok. Bang sandi paham betul ekonomi. Prabowo tegas berani karakter pemimpin dunia. Indonesia harus kuat, harus unjuk prestasi dunia Berani Pilih02","indonesia butuh perubahan, pemimpin yang berani, melihat prabowo sandi sangat cocok. bang sandi paham betul ekonomi. prabowo tegas berani karakter pemimpin dunia. indonesia harus kuat, harus unjuk prestasi dunia berani pilih02"
1635,netral,"Industri kreatif itu bisa jadi salah satu cara rakyat keluar dari kemiskinan dan cari makan. Salah satu industri kreatif ini contohnya e-sport, potensi ekonominua besar iniloh, cmon man, be wise.","industri kreatif itu bisa jadi salah satu cara rakyat keluar dari kemiskinan dan cari makan. salah satu industri kreatif ini contohnya e-sport, potensi ekonominua besar iniloh, cmon man, be wise."
1636,negatif,"Gini ya, kalo 02 biarlah prabowo yg mikir rakyat kecil, ekonomi mikro, keamanan. kalo sandi mikir teknologi, pendidikan.  kasian kalo 01 dibebanin ke Joko semua, pak maruf aja ngomong di debat tadi ngos ngosan masa disuruh kerja ini itu :(","gini ya, kalo 02 biarlah prabowo yg mikir rakyat kecil, ekonomi mikro, keamanan. kalo sandi mikir teknologi, pendidikan.  kasian kalo 01 dibebanin ke joko semua, pak maruf aja ngomong di debat tadi ngos ngosan masa disuruh kerja ini itu :("
1637,netral,Akuntabilitas Kenegarawan teruji dg menerimanya. tersenyum Saat Prabowo Salahkan Para Presiden Sebelum Jokowi soal Perekonomian Negara http://kom.ps/AFzEnaÂ,akuntabilitas kenegarawan teruji dg menerimanya. tersenyum saat prabowo salahkan para presiden sebelum jokowi soal perekonomian negara http://kom.ps/afzenaâ
1638,negatif,"4,5 tahun ngajar makro ekonomi pak ... tapi ndak tau bener apa salah ... Tusuk Prabowo Sandi @prabowo @sandiuno menang","4,5 tahun ngajar makro ekonomi pak ... tapi ndak tau bener apa salah ... tusuk prabowo sandi @prabowo @sandiuno menang"
1640,positif,Asli ngakak... Kalau pak jokowi tanya ekonomi digital Jokowi Menang Total Debat,asli ngakak... kalau pak jokowi tanya ekonomi digital jokowi menang total debat
1641,positif,Program Tax Amnesty nya pun diakui dunia sebagai program yang bisa menyelamatkan ekonomi negara. Duet Jokowi & bu Sri Mulyani memang teopebegete ðŸ‘ Jokowi Menang Total Debat,program tax amnesty nya pun diakui dunia sebagai program yang bisa menyelamatkan ekonomi negara. duet jokowi & bu sri mulyani memang teopebegete ðÿ‘ jokowi menang total debat
1642,netral,Ketka @sandiuno dibilang @jokowi tidak mengerti ekonomi makro  https://twitter.com/savicali/status/1117090603085389824Â â€¦,ketka @sandiuno dibilang @jokowi tidak mengerti ekonomi makro  https://twitter.com/savicali/status/1117090603085389824â â€¦
1643,negatif,"Berani Pilih02 Jokowi Menang Total Debat Bareng Jokowi Menurut Sandy dia Dan Prabowo bersedia tidak digaji jika nanti terpilih emang rakyat tolol ,ya terang aja lu bedua udah tajir melintir ....","berani pilih02 jokowi menang total debat bareng jokowi menurut sandy dia dan prabowo bersedia tidak digaji jika nanti terpilih emang rakyat tolol ,ya terang aja lu bedua udah tajir melintir ...."
1644,positif,"Sungguh mulia hatinya,rela tdk mau ambil gaji sepeser pun kalo terpilih jadi presiden,masih ada orang yg tdk memikirkan diri sendiri,sedangkan siapa si yg tidak menerlukan didunia ini,ada yg sampe rela melakukan apapun demi mendapatkan uang,tp hati mu prabowo sandi berkata lain,","sungguh mulia hatinya,rela tdk mau ambil gaji sepeser pun kalo terpilih jadi presiden,masih ada orang yg tdk memikirkan diri sendiri,sedangkan siapa si yg tidak menerlukan didunia ini,ada yg sampe rela melakukan apapun demi mendapatkan uang,tp hati mu prabowo sandi berkata lain,"
1645,negatif,"Ngerti ga istilah tadi , makanya keluar dr kolam bro.....lihat cina ekonominya maju kita hrs seperti itu ekonomi meroket bukan nyungsep....bukan ideologinya.... makanya ada istilah belajar sampai ke negeri cina.... ah iq200 sekolam!!!!","ngerti ga istilah tadi , makanya keluar dr kolam bro.....lihat cina ekonominya maju kita hrs seperti itu ekonomi meroket bukan nyungsep....bukan ideologinya.... makanya ada istilah belajar sampai ke negeri cina.... ah iq200 sekolam!!!!"
1646,positif,"MasyaAllah  Hati mu mulia  â€œJika kami terpilih menjadi presiden dan wakil presiden, kami berdua tidak akan mengambil gaji 1 rupiah pun , kami akan akan memberikan gaji kami kepada duafa dan untuk negara â€œ . â€œ Prabowo-Sandi â€œ Semakin mantap hati ini pada pilihan","masyaallah  hati mu mulia  â€œjika kami terpilih menjadi presiden dan wakil presiden, kami berdua tidak akan mengambil gaji 1 rupiah pun , kami akan akan memberikan gaji kami kepada duafa dan untuk negara â€œ . â€œ prabowo-sandi â€œ semakin mantap hati ini pada pilihan"
1647,positif,"kapal oleng â€œAku ingin begini, aku ingin begitu.. ingin ini ingin itu banyak sekali...   Semua semua semua, dapat dikabulkan. Dapat dikabulkan dengan sumbangan ajaib.   Aku ingin harga murah, petani sejahtera. Hei, oke oce jawabannya!â€ ðŸŽ¶ðŸŽµ Prabowo Sandi Campaign 2019.  https://twitter.com/ajetedualapan/status/1117091794045390851Â â€¦","kapal oleng â€œaku ingin begini, aku ingin begitu.. ingin ini ingin itu banyak sekali...   semua semua semua, dapat dikabulkan. dapat dikabulkan dengan sumbangan ajaib.   aku ingin harga murah, petani sejahtera. hei, oke oce jawabannya!â€ ðÿž¶ðÿžµ prabowo sandi campaign 2019.  https://twitter.com/ajetedualapan/status/1117091794045390851â â€¦"
1648,negatif,GAJI KAMI AKAN KAMI KEMBALIKAN KE NEGARA UTK YATIM & DHUAFA (Prabowo-Sandi)  1% ELIT YANG CINTA NEGARA DAN PATRIOTIK !!,gaji kami akan kami kembalikan ke negara utk yatim & dhuafa (prabowo-sandi)  1% elit yang cinta negara dan patriotik !!
1649,netral,Beberapa politikus Demokrat keluar ruangan debat terakhir pilpres 2019 atas pernyataan Prabowo yang menyalahkan presiden sebelulmnya soal ekonomi yang salah. Jokowi Menang Total Debat Coblos01Sudah Terbukti Indonesia Maju ðŸ‘ðŸ» pic.twitter.com/M8wXgZoCXy,beberapa politikus demokrat keluar ruangan debat terakhir pilpres 2019 atas pernyataan prabowo yang menyalahkan presiden sebelulmnya soal ekonomi yang salah. jokowi menang total debat coblos01sudah terbukti indonesia maju ðÿ‘ðÿ» pic.twitter.com/m8wxgzocxy
